node1,node2,weight
300280,28590,0.0
300281,28591,0.0
300282,28592,0.0
300283,28593,0.0
300284,28594,0.0
300285,28595,0.0
300286,28596,0.0
300287,28597,0.0
300288,28598,0.0
300289,28599,0.0
300290,28600,0.0
300291,28601,0.0
300292,28602,0.0
300293,28603,0.0
300294,28604,0.0
300295,28605,0.0
300296,28606,0.0
300297,28607,0.0
300298,28608,0.0
300299,28609,0.0
300300,28610,0.0
300301,28611,0.0
300302,28612,0.0
300303,28613,0.0
300304,28614,0.0
300305,28615,0.0
300306,28616,0.0
300307,28617,0.0
300308,28618,0.0
300309,28619,0.0
300310,28620,0.0
300311,28621,0.0
300312,28622,0.0
300313,28623,0.0
300314,28624,0.0
300315,28625,0.0
300316,28626,0.0
300317,28627,0.0
300318,28628,0.0
300319,28629,0.0
300320,28630,0.0
300321,28631,0.0
300322,28632,0.0
300323,28633,0.0
300324,28634,0.0
300325,28635,0.0
300326,28636,0.0
300327,28637,0.0
300328,28638,0.0
300329,28639,0.0
300330,28640,0.0
300331,28641,0.0
300332,28642,0.0
300333,28643,0.0
300334,28644,0.0
300335,28645,0.0
300336,28646,0.0
300337,28647,0.0
300338,28648,0.0
300339,28649,0.0
300340,28650,0.0
300341,28651,0.0
300342,28652,0.0
300343,28653,0.0
300344,28654,0.0
300345,28655,0.0
300346,28656,0.0
300347,28657,0.0
300348,28658,0.0
300349,28659,0.0
300350,28660,0.0
300351,28661,0.0
300352,28662,0.0
300353,28663,0.0
300354,28664,0.0
300355,28665,0.0
300356,28666,0.0
300357,28667,0.0
300358,28668,0.0
300359,28669,0.0
300360,28670,0.0
300361,28671,0.0
300362,28672,0.0
300363,28673,0.0
300364,28674,0.0
300365,28675,0.0
300366,28676,0.0
300367,28677,0.0
300368,28678,0.0
300369,28679,0.0
300370,28680,0.0
300371,28681,0.0
300372,28682,0.0
300373,28683,0.0
300374,28684,0.0
300375,28685,0.0
300376,28686,0.0
300377,28687,0.0
300378,28688,0.0
300379,28689,0.0
300380,28690,0.0
300381,28691,0.0
300382,28692,0.0
300383,28693,0.0
300384,28694,0.0
300385,28695,0.0
300386,28696,0.0
300387,28697,0.0
300388,28698,0.0
300389,28699,0.0
300390,28700,0.0
300391,28701,0.0
300392,28702,0.0
300393,28703,0.0
300394,28704,0.0
300395,28705,0.0
300396,28706,0.0
300397,28707,0.0
300398,28708,0.0
300399,28709,0.0
300400,28710,0.0
300401,28711,0.0
300402,28712,0.0
300403,28713,0.0
300404,28714,0.0
300405,28715,0.0
300406,28716,0.0
300407,28717,0.0
300408,28718,0.0
300409,28719,0.0
300410,28720,0.0
300411,28721,0.0
300412,28722,0.0
300413,28723,0.0
300414,28724,0.0
300415,28725,0.0
300416,28726,0.0
300417,28727,0.0
300418,28728,0.0
300419,28729,0.0
300420,28730,0.0
300421,28731,0.0
300422,28732,0.0
300423,28733,0.0
300424,28734,0.0
300425,28735,0.0
300426,28736,0.0
300427,28737,0.0
300428,28738,0.0
300429,28739,0.0
300430,28740,0.0
300431,28741,0.0
300432,28742,0.0
300433,28743,0.0
300434,28744,0.0
300435,28745,0.0
300436,28746,0.0
300437,28747,0.0
300438,28748,0.0
300439,28749,0.0
300440,28750,0.0
300441,28751,0.0
300442,28752,0.0
300443,28753,0.0
300444,28754,0.0
300445,28755,0.0
300446,28756,0.0
300447,28757,0.0
300448,28758,0.0
300449,28759,0.0
300450,28760,0.0
300451,28761,0.0
300452,28762,0.0
300453,28763,0.0
300454,28764,0.0
300455,28765,0.0
300456,28766,0.0
300457,28767,0.0
300458,28768,0.0
300459,28769,0.0
300460,28770,0.0
300461,28771,0.0
300462,28772,0.0
300463,28773,0.0
300464,28774,0.0
300465,28775,0.0
300466,28776,0.0
300467,28777,0.0
300468,28778,0.0
300469,28779,0.0
300470,28780,0.0
300471,28781,0.0
300472,28782,0.0
300473,28783,0.0
300474,28784,0.0
300475,28785,0.0
300476,28786,0.0
300477,28787,0.0
300478,28788,0.0
300479,28789,0.0
300480,28790,0.0
300481,28791,0.0
300482,28792,0.0
300483,28793,0.0
300484,28794,0.0
300485,28795,0.0
300486,28796,0.0
300487,28797,0.0
300488,28798,0.0
300489,28799,0.0
300490,28800,0.0
300491,28801,0.0
300492,28802,0.0
300493,28803,0.0
300494,28804,0.0
300495,28805,0.0
300496,28806,0.0
300497,28807,0.0
300498,28808,0.0
300499,28809,0.0
300500,28810,0.0
300501,28811,0.0
300502,28812,0.0
300503,28813,0.0
300504,28814,0.0
300505,28815,0.0
300506,28816,0.0
300507,28817,0.0
300508,28818,0.0
300509,28819,0.0
300510,28820,0.0
300511,28821,0.0
300512,28822,0.0
300513,28823,0.0
300514,28824,0.0
300515,28825,0.0
300516,28826,0.0
300517,28827,0.0
300518,28828,0.0
300519,28829,0.0
300520,28830,0.0
300521,28831,0.0
300522,28832,0.0
300523,28833,0.0
300524,28834,0.0
300525,28835,0.0
300526,28836,0.0
300527,28837,0.0
300528,28838,0.0
300529,28839,0.0
300530,28840,0.0
300531,28841,0.0
300532,28842,0.0
300533,28843,0.0
300534,28844,0.0
300535,28845,0.0
300536,28846,0.0
300537,28847,0.0
300538,28848,0.0
300539,28849,0.0
300540,28850,0.0
300541,28851,0.0
300542,28852,0.0
300543,28853,0.0
300544,28854,0.0
300545,28855,0.0
300546,28856,0.0
300547,28857,0.0
300548,28858,0.0
300549,28859,0.0
300550,28860,0.0
300551,28861,0.0
300552,28862,0.0
300553,28863,0.0
300554,28864,0.0
300555,28865,0.0
300556,28866,0.0
300557,28867,0.0
300558,28868,0.0
300559,28869,0.0
300560,28870,0.0
300561,28871,0.0
300562,28872,0.0
300563,28873,0.0
300564,28874,0.0
300565,28875,0.0
300566,28876,0.0
300567,28877,0.0
300568,28878,0.0
300569,28879,0.0
300570,28880,0.0
300571,28881,0.0
300572,28882,0.0
300573,28883,0.0
300574,28884,0.0
300575,28885,0.0
300576,28886,0.0
300577,28887,0.0
300578,28888,0.0
300579,28889,0.0
300580,28890,0.0
300581,28891,0.0
300582,28892,0.0
300583,28893,0.0
300584,28894,0.0
300585,28895,0.0
300586,28896,0.0
300587,28897,0.0
300588,28898,0.0
300589,28899,0.0
300590,28900,0.0
300591,28901,0.0
300592,28902,0.0
300593,28903,0.0
300594,28904,0.0
300595,28905,0.0
300596,28906,0.0
300597,28907,0.0
300598,28908,0.0
300599,28909,0.0
300600,28910,0.0
300601,28911,0.0
300602,28912,0.0
300603,28913,0.0
300604,28914,0.0
300605,28915,0.0
300606,28916,0.0
300607,28917,0.0
300608,28918,0.0
300609,28919,0.0
300610,28920,0.0
300611,28921,0.0
300612,28922,0.0
300613,28923,0.0
300614,28924,0.0
300615,28925,0.0
300616,28926,0.0
300617,28927,0.0
300618,28928,0.0
300619,28929,0.0
300620,28930,0.0
300621,28931,0.0
300622,28932,0.0
300623,28933,0.0
300624,28934,0.0
300625,28935,0.0
300626,28936,0.0
300627,28937,0.0
300628,28938,0.0
300629,28939,0.0
300630,28940,0.0
300631,28941,0.0
300632,28942,0.0
300633,28943,0.0
300634,28944,0.0
300635,28945,0.0
300636,28946,0.0
300637,28947,0.0
300638,28948,0.0
300639,28949,0.0
300640,28950,0.0
300641,28951,0.0
300642,28952,0.0
300643,28953,0.0
300644,28954,0.0
300645,28955,0.0
300646,28956,0.0
300647,28957,0.0
300648,28958,0.0
300649,28959,0.0
300650,28960,0.0
300651,28961,0.0
300652,28962,0.0
300653,28963,0.0
300654,28964,0.0
300655,28965,0.0
300656,28966,0.0
300657,28967,0.0
300658,28968,0.0
300659,28969,0.0
300660,28970,0.0
300661,28971,0.0
300662,28972,0.0
300663,28973,0.0
300664,28974,0.0
300665,28975,0.0
300666,28976,0.0
300667,28977,0.0
300668,28978,0.0
300669,28979,0.0
300670,28980,0.0
300671,28981,0.0
300672,28982,0.0
300673,28983,0.0
300674,28984,0.0
300675,28985,0.0
300676,28986,0.0
300677,28987,0.0
300678,28988,0.0
300679,28989,0.0
300680,28990,0.0
300681,28991,0.0
300682,28992,0.0
300683,28993,0.0
300684,28994,0.0
300685,28995,0.0
300686,28996,0.0
300687,28997,0.0
300688,28998,0.0
300689,28999,0.0
300690,29000,0.0
300691,29001,0.0
300692,29002,0.0
300693,29003,0.0
300694,29004,0.0
300695,29005,0.0
300696,29006,0.0
300697,29007,0.0
300698,29008,0.0
300699,29009,0.0
300700,29010,0.0
300701,29011,0.0
300702,29012,0.0
300703,29013,0.0
300704,29014,0.0
300705,29015,0.0
300706,29016,0.0
300707,29017,0.0
300708,29018,0.0
300709,29019,0.0
300710,29020,0.0
300711,29021,0.0
300712,29022,0.0
300713,29023,0.0
300714,29024,0.0
300715,29025,0.0
300716,29026,0.0
300717,29027,0.0
300718,29028,0.0
300719,29029,0.0
300720,29030,0.0
300721,29031,0.0
300722,29032,0.0
300723,29033,0.0
300724,29034,0.0
300725,29035,0.0
300726,29036,0.0
300727,29037,0.0
300728,29038,0.0
300729,29039,0.0
300730,29040,0.0
300731,29041,0.0
300732,29042,0.0
300733,29043,0.0
300734,29044,0.0
300735,29045,0.0
300736,29046,0.0
300737,29047,0.0
300738,29048,0.0
300739,29049,0.0
300740,29050,0.0
300741,29051,0.0
300742,29052,0.0
300743,29053,0.0
300744,29054,0.0
300745,29055,0.0
300746,29056,0.0
300747,29057,0.0
300748,29058,0.0
300749,29059,0.0
300750,29060,0.0
300751,29061,0.0
300752,29062,0.0
300753,29063,0.0
300754,29064,0.0
300755,29065,0.0
300756,29066,0.0
300757,29067,0.0
300758,29068,0.0
300759,29069,0.0
300760,29070,0.0
300761,29071,0.0
300762,29072,0.0
300763,29073,0.0
300764,29074,0.0
300765,29075,0.0
300766,29076,0.0
300767,29077,0.0
300768,29078,0.0
300769,29079,0.0
300770,29080,0.0
300771,29081,0.0
300772,29082,0.0
300773,29083,0.0
300774,29084,0.0
300775,29085,0.0
300776,29086,0.0
300777,29087,0.0
300778,29088,0.0
300779,29089,0.0
300780,29090,0.0
300781,29091,0.0
300782,29092,0.0
300783,29093,0.0
300784,29094,0.0
300785,29095,0.0
300786,29096,0.0
300787,29097,0.0
300788,29098,0.0
300789,29099,0.0
300790,29100,0.0
300791,29101,0.0
300792,29102,0.0
300793,29103,0.0
300794,29104,0.0
300795,29105,0.0
300796,29106,0.0
300797,29107,0.0
300798,29108,0.0
300799,29109,0.0
300800,29110,0.0
300801,29111,0.0
300802,29112,0.0
300803,29113,0.0
300804,29114,0.0
300805,29115,0.0
300806,29116,0.0
300807,29117,0.0
300808,29118,0.0
300809,29119,0.0
300810,29120,0.0
300811,29121,0.0
300812,29122,0.0
300813,29123,0.0
300814,29124,0.0
300815,29125,0.0
300816,29126,0.0
300817,29127,0.0
300818,29128,0.0
300819,29129,0.0
300820,29130,0.0
300821,29131,0.0
300822,29132,0.0
300823,29133,0.0
300824,29134,0.0
300825,29135,0.0
300826,29136,0.0
300827,29137,0.0
300828,29138,0.0
300829,29139,0.0
300830,29140,0.0
300831,29141,0.0
300832,29142,0.0
300833,29143,0.0
300834,29144,0.0
300835,29145,0.0
300836,29146,0.0
300837,29147,0.0
300838,29148,0.0
300839,29149,0.0
300840,29150,0.0
300841,29151,0.0
300842,29152,0.0
300843,29153,0.0
300844,29154,0.0
300845,29155,0.0
300846,29156,0.0
300847,29157,0.0
300848,29158,0.0
300849,29159,0.0
300850,29160,0.0
300851,29161,0.0
300852,29162,0.0
300853,29163,0.0
300854,29164,0.0
300855,29165,0.0
300856,29166,0.0
300857,29167,0.0
300858,29168,0.0
300859,29169,0.0
300860,29170,0.0
300861,29171,0.0
300862,29172,0.0
300863,29173,0.0
300864,29174,0.0
300865,29175,0.0
300866,29176,0.0
300867,29177,0.0
300868,29178,0.0
300869,29179,0.0
300870,29180,0.0
300871,29181,0.0
300872,29182,0.0
300873,29183,0.0
300874,29184,0.0
300875,29185,0.0
300876,29186,0.0
300877,29187,0.0
300878,29188,0.0
300879,29189,0.0
300880,29190,0.0
300881,29191,0.0
300882,29192,0.0
300883,29193,0.0
300884,29194,0.0
300885,29195,0.0
300886,29196,0.0
300887,29197,0.0
300888,29198,0.0
300889,29199,0.0
300890,29200,0.0
300891,29201,0.0
300892,29202,0.0
300893,29203,0.0
300894,29204,0.0
300895,29205,0.0
300896,29206,0.0
300897,29207,0.0
300898,29208,0.0
300899,29209,0.0
300900,29210,0.0
300901,29211,0.0
300902,29212,0.0
300903,29213,0.0
300904,29214,0.0
300905,29215,0.0
300906,29216,0.0
300907,29217,0.0
300908,29218,0.0
300909,29219,0.0
300910,29220,0.0
300911,29221,0.0
300912,29222,0.0
300913,29223,0.0
300914,29224,0.0
300915,29225,0.0
300916,29226,0.0
300917,29227,0.0
300918,29228,0.0
300919,29229,0.0
300920,29230,0.0
300921,29231,0.0
300922,29232,0.0
300923,29233,0.0
300924,29234,0.0
300925,29235,0.0
300926,29236,0.0
300927,29237,0.0
300928,29238,0.0
300929,29239,0.0
300930,29240,0.0
300931,29241,0.0
300932,29242,0.0
300933,29243,0.0
300934,29244,0.0
300935,29245,0.0
300936,29246,0.0
300937,29247,0.0
300938,29248,0.0
300939,29249,0.0
300940,29250,0.0
300941,29251,0.0
300942,29252,0.0
300943,29253,0.0
300944,29254,0.0
300945,29255,0.0
300946,29256,0.0
300947,29257,0.0
300948,29258,0.0
300949,29259,0.0
300950,29260,0.0
300951,29261,0.0
300952,29262,0.0
300953,29263,0.0
300954,29264,0.0
300955,29265,0.0
300956,29266,0.0
300957,29267,0.0
300958,29268,0.0
300959,29269,0.0
300960,29270,0.0
300961,29271,0.0
300962,29272,0.0
300963,29273,0.0
300964,29274,0.0
300965,29275,0.0
300966,29276,0.0
300967,29277,0.0
300968,29278,0.0
300969,29279,0.0
300970,29280,0.0
300971,29281,0.0
300972,29282,0.0
300973,29283,0.0
300974,29284,0.0
300975,29285,0.0
300976,29286,0.0
300977,29287,0.0
300978,29288,0.0
300979,29289,0.0
300980,29290,0.0
300981,29291,0.0
300982,29292,0.0
300983,29293,0.0
300984,29294,0.0
300985,29295,0.0
300986,29296,0.0
300987,29297,0.0
300988,29298,0.0
300989,29299,0.0
300990,29300,0.0
300991,29301,0.0
300992,29302,0.0
300993,29303,0.0
300994,29304,0.0
300995,29305,0.0
300996,29306,0.0
300997,29307,0.0
300998,29308,0.0
300999,29309,0.0
301000,29310,0.0
301001,29311,0.0
301002,29312,0.0
301003,29313,0.0
301004,29314,0.0
301005,29315,0.0
301006,29316,0.0
301007,29317,0.0
301008,29318,0.0
301009,29319,0.0
301010,29320,0.0
301011,29321,0.0
301012,29322,0.0
301013,29323,0.0
301014,29324,0.0
301015,29325,0.0
301016,29326,0.0
301017,29327,0.0
301018,29328,0.0
301019,29329,0.0
301020,29330,0.0
301021,29331,0.0
301022,29332,0.0
301023,29333,0.0
301024,29334,0.0
301025,29335,0.0
301026,29336,0.0
301027,29337,0.0
301028,29338,0.0
301029,29339,0.0
301030,29340,0.0
301031,29341,0.0
301032,29342,0.0
301033,29343,0.0
301034,29344,0.0
301035,29345,0.0
301036,29346,0.0
301037,29347,0.0
301038,29348,0.0
301039,29349,0.0
301040,29350,0.0
301041,29351,0.0
301042,29352,0.0
301043,29353,0.0
301044,29354,0.0
301045,29355,0.0
301046,29356,0.0
301047,29357,0.0
301048,29358,0.0
301049,29359,0.0
301050,29360,0.0
301051,29361,0.0
301052,29362,0.0
301053,29363,0.0
301054,29364,0.0
301055,29365,0.0
301056,29366,0.0
301057,29367,0.0
301058,29368,0.0
301059,29369,0.0
301060,29370,0.0
301061,29371,0.0
301062,29372,0.0
301063,29373,0.0
301064,29374,0.0
301065,29375,0.0
301066,29376,0.0
301067,29377,0.0
301068,29378,0.0
301069,29379,0.0
301070,29380,0.0
301071,29381,0.0
301072,29382,0.0
301073,29383,0.0
301074,29384,0.0
301075,29385,0.0
301076,29386,0.0
301077,29387,0.0
301078,29388,0.0
301079,29389,0.0
301080,29390,0.0
301081,29391,0.0
301082,29392,0.0
301083,29393,0.0
301084,29394,0.0
301085,29395,0.0
301086,29396,0.0
301087,29397,0.0
301088,29398,0.0
301089,29399,0.0
301090,29400,0.0
301091,29401,0.0
301092,29402,0.0
301093,29403,0.0
301094,29404,0.0
301095,29405,0.0
301096,29406,0.0
301097,29407,0.0
301098,29408,0.0
301099,29409,0.0
301100,29410,0.0
301101,29411,0.0
301102,29412,0.0
301103,29413,0.0
301104,29414,0.0
301105,29415,0.0
301106,29416,0.0
301107,29417,0.0
301108,29418,0.0
301109,29419,0.0
301110,29420,0.0
301111,29421,0.0
301112,29422,0.0
301113,29423,0.0
301114,29424,0.0
301115,29425,0.0
301116,29426,0.0
301117,29427,0.0
301118,29428,0.0
301119,29429,0.0
301120,29430,0.0
301121,29431,0.0
301122,29432,0.0
301123,29433,0.0
301124,29434,0.0
301125,29435,0.0
301126,29436,0.0
301127,29437,0.0
301128,29438,0.0
301129,29439,0.0
301130,29440,0.0
301131,29441,0.0
301132,29442,0.0
301133,29443,0.0
301134,29444,0.0
301135,29445,0.0
301136,29446,0.0
301137,29447,0.0
301138,29448,0.0
301139,29449,0.0
301140,29450,0.0
301141,29451,0.0
301142,29452,0.0
301143,29453,0.0
301144,29454,0.0
301145,29455,0.0
301146,29456,0.0
301147,29457,0.0
301148,29458,0.0
301149,29459,0.0
301150,29460,0.0
301151,29461,0.0
301152,29462,0.0
301153,29463,0.0
301154,29464,0.0
301155,29465,0.0
301156,29466,0.0
301157,29467,0.0
301158,29468,0.0
301159,29469,0.0
301160,29470,0.0
301161,29471,0.0
301162,29472,0.0
301163,29473,0.0
301164,29474,0.0
301165,29475,0.0
301166,29476,0.0
301167,29477,0.0
301168,29478,0.0
301169,29479,0.0
301170,29480,0.0
301171,29481,0.0
301172,29482,0.0
301173,29483,0.0
301174,29484,0.0
301175,29485,0.0
301176,29486,0.0
301177,29487,0.0
301178,29488,0.0
301179,29489,0.0
301180,29490,0.0
301181,29491,0.0
301182,29492,0.0
301183,29493,0.0
301184,29494,0.0
301185,29495,0.0
301186,29496,0.0
301187,29497,0.0
301188,29498,0.0
301189,29499,0.0
301190,29500,0.0
301191,29501,0.0
301192,29502,0.0
301193,29503,0.0
301194,29504,0.0
301195,29505,0.0
301196,29506,0.0
301197,29507,0.0
301198,29508,0.0
301199,29509,0.0
301200,29510,0.0
301201,29511,0.0
301202,29512,0.0
301203,29513,0.0
301204,29514,0.0
301205,29515,0.0
301206,29516,0.0
301207,29517,0.0
301208,29518,0.0
301209,29519,0.0
301210,29520,0.0
301211,29521,0.0
301212,29522,0.0
301213,29523,0.0
301214,29524,0.0
301215,29525,0.0
301216,29526,0.0
301217,29527,0.0
301218,29528,0.0
301219,29529,0.0
301220,29530,0.0
301221,29531,0.0
301222,29532,0.0
301223,29533,0.0
301224,29534,0.0
301225,29535,0.0
301226,29536,0.0
301227,29537,0.0
301228,29538,0.0
301229,29539,0.0
301230,29540,0.0
301231,29541,0.0
301232,29542,0.0
301233,29543,0.0
301234,29544,0.0
301235,29545,0.0
301236,29546,0.0
301237,29547,0.0
301238,29548,0.0
301239,29549,0.0
301240,29550,0.0
301241,29551,0.0
301242,29552,0.0
301243,29553,0.0
301244,29554,0.0
301245,29555,0.0
301246,29556,0.0
301247,29557,0.0
301248,29558,0.0
301249,29559,0.0
301250,29560,0.0
301251,29561,0.0
301252,29562,0.0
301253,29563,0.0
301254,29564,0.0
301255,29565,0.0
301256,29566,0.0
301257,29567,0.0
301258,29568,0.0
301259,29569,0.0
301260,29570,0.0
301261,29571,0.0
301262,29572,0.0
301263,29573,0.0
301264,29574,0.0
301265,29575,0.0
301266,29576,0.0
301267,29577,0.0
301268,29578,0.0
301269,29579,0.0
301270,29580,0.0
301271,29581,0.0
301272,29582,0.0
301273,29583,0.0
301274,29584,0.0
301275,29585,0.0
301276,29586,0.0
301277,29587,0.0
301278,29588,0.0
301279,29589,0.0
301280,29590,0.0
301281,29591,0.0
301282,29592,0.0
301283,29593,0.0
301284,29594,0.0
301285,29595,0.0
301286,29596,0.0
301287,29597,0.0
301288,29598,0.0
301289,29599,0.0
301290,29600,0.0
301291,29601,0.0
301292,29602,0.0
301293,29603,0.0
301294,29604,0.0
301295,29605,0.0
301296,29606,0.0
301297,29607,0.0
301298,29608,0.0
301299,29609,0.0
301300,29610,0.0
301301,29611,0.0
301302,29612,0.0
301303,29613,0.0
301304,29614,0.0
301305,29615,0.0
301306,29616,0.0
301307,29617,0.0
301308,29618,0.0
301309,29619,0.0
301310,29620,0.0
301311,29621,0.0
301312,29622,0.0
301313,29623,0.0
301314,29624,0.0
301315,29625,0.0
301316,29626,0.0
301317,29627,0.0
301318,29628,0.0
301319,29629,0.0
301320,29630,0.0
301321,29631,0.0
301322,29632,0.0
301323,29633,0.0
301324,29634,0.0
301325,29635,0.0
301326,29636,0.0
301327,29637,0.0
301328,29638,0.0
301329,29639,0.0
301330,29640,0.0
301331,29641,0.0
301332,29642,0.0
301333,29643,0.0
301334,29644,0.0
301335,29645,0.0
301336,29646,0.0
301337,29647,0.0
301338,29648,0.0
301339,29649,0.0
301340,29650,0.0
301341,29651,0.0
301342,29652,0.0
301343,29653,0.0
301344,29654,0.0
301345,29655,0.0
301346,29656,0.0
301347,29657,0.0
301348,29658,0.0
301349,29659,0.0
301350,29660,0.0
301351,29661,0.0
301352,29662,0.0
301353,29663,0.0
301354,29664,0.0
301355,29665,0.0
301356,29666,0.0
301357,29667,0.0
301358,29668,0.0
301359,29669,0.0
301360,29670,0.0
301361,29671,0.0
301362,29672,0.0
301363,29673,0.0
301364,29674,0.0
301365,29675,0.0
301366,29676,0.0
301367,29677,0.0
301368,29678,0.0
301369,29679,0.0
301370,29680,0.0
301371,29681,0.0
301372,29682,0.0
301373,29683,0.0
301374,29684,0.0
301375,29685,0.0
301376,29686,0.0
301377,29687,0.0
301378,29688,0.0
301379,29689,0.0
301380,29690,0.0
301381,29691,0.0
301382,29692,0.0
301383,29693,0.0
301384,29694,0.0
301385,29695,0.0
301386,29696,0.0
301387,29697,0.0
301388,29698,0.0
301389,29699,0.0
301390,29700,0.0
301391,29701,0.0
301392,29702,0.0
301393,29703,0.0
301394,29704,0.0
301395,29705,0.0
301396,29706,0.0
301397,29707,0.0
