node1,node2,weight
29662,29690,2.0
29668,301380,1.5
29658,29691,2.3333333333333335
301356,301381,1.75
25080,29692,930.8333333333334
296698,301382,956.5
29672,29693,1.5
29680,301383,1.0
301367,29694,1.1666666666666667
301349,301384,2.3333333333333335
29678,29695,1.1666666666666667
29687,301385,0.5833333333333334
29688,29696,0.5833333333333334
301378,301386,0.5833333333333334
29674,29697,1.5
29681,301387,1.0
29675,29698,1.5
29682,301388,1.0
301376,29699,1.0
301362,301389,2.0
29684,29700,1.1666666666666667
29691,301390,0.5833333333333334
301373,29701,1.2166666666666666
291009,301391,1453.5
29677,29702,1.75
301359,301392,2.3333333333333335
301379,29703,1.0
301364,301393,2.0
29670,29704,2.3333333333333335
301368,301394,1.75
301361,29705,2.3333333333333335
29696,301395,0.5833333333333334
301380,29706,1.0
301365,301396,2.0
29683,29707,1.7166666666666666
29692,301397,1.0
29686,29708,1.5
301370,301398,2.0
301381,29709,1.1666666666666667
301366,301399,2.3333333333333335
29685,29710,1.75
29694,301400,1.1666666666666667
29689,29711,1.5
301371,301401,2.0
29695,29712,1.1666666666666667
29704,301402,0.5833333333333334
29690,29713,1.5
301372,301403,2.0
301369,29714,2.3333333333333335
301386,301404,1.1666666666666667
29693,29715,1.5
29699,301405,1.0
301391,29716,1.0166666666666666
301382,301406,1.5166666666666666
29697,29717,1.5
29703,301407,1.0
29709,29718,0.5833333333333334
301399,301408,0.5833333333333334
29702,29719,1.1666666666666667
301375,301409,2.3333333333333335
29698,29720,1.5
29706,301410,1.0
301394,29721,1.1666666666666667
301377,301411,2.3333333333333335
29714,29722,0.5833333333333334
301395,301412,1.1666666666666667
29708,29723,1.0
301383,301413,2.0
29701,29724,1.6166666666666667
301397,301414,1.1166666666666667
29711,29725,1.0
301387,301415,2.0
301390,29726,1.75
29700,301416,1.75
29713,29727,1.0
301388,301417,2.0
301384,29728,2.3333333333333335
301392,301418,1.75
29721,29729,0.5833333333333334
29712,301419,1.1666666666666667
29705,29730,1.75
301404,301420,1.1666666666666667
301389,29731,2.0
301398,301421,1.5
301406,29732,1.1333333333333333
29707,301422,1.65
301393,29733,2.0
301401,301423,1.5
301396,29734,2.0
301403,301424,1.5
301416,29735,0.5833333333333334
29726,301425,0.5833333333333334
29710,29736,1.75
29719,301426,1.1666666666666667
29715,29737,1.5
29723,301427,1.0
301411,29738,1.1666666666666667
301385,301428,2.9166666666666665
301414,29739,0.9333333333333333
29716,301429,1.5333333333333334
29722,29740,1.1666666666666667
29730,301430,0.5833333333333334
29717,29741,1.5
29725,301431,1.0
29720,29742,1.5
29727,301432,1.0
301374,29743,4.083333333333333
29718,301433,1.75
301400,29744,2.3333333333333335
301418,301434,1.1666666666666667
29732,29745,0.85
29724,301435,1.3833333333333333
301405,29746,2.0
301421,301436,1.0
301407,29748,2.0
301423,301438,1.0
299016,29749,552.75
25925,301439,689.4166666666666
301410,29750,2.0
301424,301440,1.0
301413,29751,2.0
29731,301441,1.5
29735,29752,1.1666666666666667
29743,301442,0.5833333333333334
301429,29753,0.95
301422,301443,1.35
301409,29754,2.3333333333333335
29728,301444,1.75
300534,29755,481.0833333333333
28827,301445,481.6666666666667
301415,29756,2.0
29733,301446,1.5
301417,29757,2.0
29734,301447,1.5
300711,29758,474.5833333333333
298304,301448,594.0
301309,29759,15.166666666666666
301303,301449,16.166666666666668
301443,29760,0.5333333333333333
29739,301450,1.4833333333333334
301433,29761,1.1666666666666667
301425,301451,1.75
300025,29762,505.5
298148,301452,601.8333333333334
301444,29763,0.5833333333333334
29744,301453,1.1666666666666667
300231,29764,498.75
301437,301454,1.1666666666666667
299491,29765,530.0833333333334
301439,301455,1.1666666666666667
29753,29766,1.0
29745,301456,1.5
29622,29767,15.166666666666666
301312,301457,15.166666666666666
6082,29768,2450.75
296289,301458,1098.5
29752,29769,1.1666666666666667
29761,301459,0.5833333333333334
301434,29770,1.75
301426,301460,2.3333333333333335
29747,29771,1.75
29755,301461,1.1666666666666667
29749,29772,1.75
29758,301462,1.1666666666666667
29604,29773,449.9166666666667
301449,301463,1.0
29545,29774,452.4166666666667
301452,301464,1.0
301442,29775,1.75
301451,301465,1.1666666666666667
29736,29776,2.9166666666666665
29754,301466,1.75
29764,29777,1.1666666666666667
301445,301467,1.75
25630,29778,714.3333333333334
25613,301468,716.0
29765,29779,1.1666666666666667
301448,301469,1.75
29759,29780,1.5
29767,301470,1.0
29762,29781,1.5
29768,301471,1.0
29633,29782,13.833333333333334
29631,301472,14.333333333333334
29605,29783,450.75
296293,301473,1099.4166666666667
29773,29784,1.0
301457,301474,1.5
301461,29785,1.1666666666666667
301454,301475,1.75
25625,29786,715.4666666666667
29598,301476,451.25
301462,29787,1.1666666666666667
301455,301477,1.75
29774,29788,1.0
301458,301478,1.5
29603,29789,451.3333333333333
300020,301479,507.9166666666667
301470,29790,1.0
301463,301480,1.5
301468,29791,1.0166666666666666
29585,301481,452.25
29782,29792,0.6666666666666666
301473,301482,0.5833333333333334
29777,29793,1.1666666666666667
29785,301483,0.5833333333333334
301471,29794,1.0
301464,301484,1.5
29779,29795,1.1666666666666667
29787,301485,0.5833333333333334
29780,29796,1.5
301474,301486,1.0
301479,29797,0.5833333333333334
301472,301487,1.1666666666666667
29778,29798,1.5333333333333334
29786,301488,0.9833333333333333
29783,29799,1.1666666666666667
29789,301489,0.6666666666666666
29781,29800,1.5
301478,301490,1.0
29771,29801,2.3333333333333335
301467,301491,1.75
29772,29802,2.3333333333333335
301469,301492,1.75
29784,29803,1.5
29790,301493,1.0
301481,29804,1.05
301476,301494,1.5166666666666666
29792,29805,1.0833333333333333
29797,301495,0.5833333333333334
29788,29806,1.5
29794,301496,1.0
301489,29807,0.5833333333333334
301482,301497,1.1666666666666667
29793,29808,1.1666666666666667
29801,301498,0.5833333333333334
29795,29809,1.1666666666666667
29802,301499,0.5833333333333334
25793,29810,701.3333333333334
29099,301500,474.6666666666667
301486,29811,1.0
301480,301501,1.5
29791,29812,1.6333333333333333
301488,301502,1.1166666666666667
29799,29813,1.0833333333333333
301487,301503,1.1666666666666667
301490,29814,1.0
301484,301504,1.5
29805,29815,0.6666666666666666
29807,301505,0.5833333333333334
298988,29816,558.8333333333334
27298,301506,558.8333333333334
301491,29817,1.1666666666666667
301475,301507,2.3333333333333335
301492,29818,1.1666666666666667
301477,301508,2.3333333333333335
29803,29819,1.0
29796,301509,1.5
301494,29820,1.0166666666666666
29798,301510,1.55
29806,29821,1.0
29800,301511,1.5
29813,29822,0.5833333333333334
301495,301512,1.1666666666666667
16944,29823,1637.8333333333333
301500,301513,1.0
301497,29824,1.1666666666666667
301503,301514,0.6666666666666666
29817,29825,0.5833333333333334
301507,301515,0.5833333333333334
301501,29826,1.0
301493,301516,1.5
301499,29827,1.1666666666666667
301508,301517,0.5833333333333334
301502,29828,0.9333333333333333
29804,301518,1.5166666666666666
301511,29829,0.6666666666666666
301504,301519,1.1666666666666667
29810,29830,1.5
29816,301520,1.0
29815,29831,1.0833333333333333
29822,301521,0.5833333333333334
301505,29832,1.1666666666666667
301514,301522,0.5833333333333334
29820,29833,0.9333333333333333
29812,301523,1.3666666666666667
29819,29834,1.0
29811,301524,1.5
29808,29835,1.75
301498,301525,1.75
29818,29836,1.1666666666666667
301485,301526,2.9166666666666665
29823,29837,1.0
301506,301527,1.5
29821,29838,1.1666666666666667
29814,301528,1.6666666666666667
301512,29839,1.1666666666666667
29824,301529,1.0833333333333333
301518,29840,0.9333333333333333
301510,301530,1.4333333333333333
301520,29841,1.0
301513,301531,1.5
301523,29842,1.0833333333333333
301530,301532,0.5833333333333334
29830,29843,1.5
301527,301533,1.0
29833,29844,1.7166666666666666
29840,301534,1.2166666666666666
29837,29845,1.5
29841,301535,1.0
300746,29846,481.0
298300,301536,602.0833333333334
28501,29847,507.8333333333333
297625,301537,697.5
29595,29848,457.4
301064,301538,465.23333333333335
298732,29849,577.0833333333334
297635,301539,697.0
301248,29850,459.0833333333333
298709,301540,578.8333333333334
28034,29851,530.1
300745,301541,481.98333333333335
29849,29852,0.5
301536,301542,1.0
297633,29853,698.0
301537,301543,1.0
301538,29854,1.0
28563,301544,506.25
29846,29855,1.5
301539,301545,1.0
300850,29856,474.4166666666667
29847,301546,1.5
29848,29857,1.5166666666666666
29851,301547,1.0166666666666666
29852,29858,1.0
29855,301548,0.5
301544,29859,1.0
301541,301549,1.5
301542,29860,1.5
301548,301550,0.5
29854,29861,1.5
301547,301551,0.9833333333333333
301545,29862,1.5
29860,301552,0.5
301549,29863,1.0
29857,301553,1.4833333333333334
29858,29864,1.5
301550,301554,1.0
29864,29865,0.5
301552,301555,1.0
301551,29866,1.2166666666666666
29859,301556,1.7166666666666666
29863,29867,1.0
29861,301557,1.5
29862,29868,1.5
301554,301558,1.0
29865,29869,1.0
29868,301559,0.5
301556,29870,0.8833333333333333
301553,301560,1.6
29867,29871,1.0833333333333333
301557,301561,1.0833333333333333
301560,29872,0.9
29866,301562,1.7833333333333334
300254,29873,511.76666666666665
287008,301563,1777.0166666666667
297349,29874,721.4833333333333
28564,301564,512.2333333333333
28864,29875,495.8333333333333
281262,301565,2194.4166666666665
23344,29876,1208.8333333333333
300107,301566,518.0833333333334
301563,29877,0.9666666666666667
29874,301567,0.5
28959,29878,492.8333333333333
28958,301568,492.9166666666667
301564,29879,1.0
29873,301569,1.4666666666666666
26460,29880,617.5833333333334
23708,301570,1183.4166666666667
299002,29881,570.1666666666666
28276,301571,523.3333333333334
29571,29882,466.5
25795,301572,713.5833333333334
301428,29884,17.833333333333332
29836,301574,10.75
297626,29885,706.0
301265,301575,466.75
27645,29886,554.5833333333334
23381,301576,1204.4166666666667
301569,29887,0.5333333333333333
301567,301577,1.0333333333333334
295399,29888,1183.9166666666667
289739,301578,1570.0833333333333
29070,29889,489.3333333333333
297631,301579,705.9166666666666
299499,29890,546.0833333333334
301170,301580,470.0833333333333
299247,29891,562.5
28636,301581,508.1666666666667
29372,29892,474.0833333333333
300195,301582,516.5833333333334
290670,29893,1501.3333333333333
300748,301583,490.0833333333333
26161,29894,688.4166666666666
29883,301584,0.5833333333333334
301526,29895,11.333333333333334
29827,301585,11.916666666666666
29877,29896,1.5
29879,301586,1.0
297812,29897,690.5
29537,301587,468.5
29875,29898,1.75
301568,301588,1.1666666666666667
29876,29899,1.75
301570,301589,1.1666666666666667
25940,29900,706.5
297636,301590,706.0
29551,29901,468.3333333333333
301571,301591,1.1666666666666667
28341,29902,522.4166666666666
301041,301592,475.25
276407,29903,2587.3333333333335
301572,301593,1.1666666666666667
301088,29904,473.6666666666667
23870,301594,1170.0
294270,29905,1244.3333333333333
301573,301595,1.1666666666666667
301058,29906,475.0
301574,301596,1.1666666666666667
29896,29907,0.5166666666666667
301586,301597,0.5166666666666667
26438,29908,620.25
300789,301598,488.3333333333333
301576,29909,1.1666666666666667
301565,301599,2.3333333333333335
26275,29910,682.6666666666666
25946,301600,706.5
29065,29911,490.6666666666667
24151,301601,1146.75
301578,29912,1.1666666666666667
301566,301602,2.3333333333333335
29751,29913,18.333333333333332
300280,301603,513.0
29881,29914,1.75
29890,301604,1.1666666666666667
29882,29915,1.75
29891,301605,1.1666666666666667
301577,29916,1.4833333333333334
29887,301606,1.4833333333333334
29885,29917,1.5
301587,301607,1.0
29905,29918,0.5833333333333334
301584,301608,1.1666666666666667
29884,29919,1.75
29895,301609,1.1666666666666667
29889,29920,1.5
301590,301610,1.0
29892,29921,1.5
301592,301611,1.0
29878,29922,2.3333333333333335
29886,301612,1.75
29880,29923,2.3333333333333335
29888,301613,1.75
29893,29924,1.5
301594,301614,1.0
29901,29925,1.1666666666666667
301580,301615,1.75
29903,29926,1.1666666666666667
301581,301616,1.75
301598,29927,1.0
301575,301617,2.0
29894,29928,1.75
301595,301618,1.1666666666666667
29906,29929,1.1666666666666667
301585,301619,1.75
301600,29930,1.0
301579,301620,2.0
297515,29931,714.6166666666667
25825,301621,714.6166666666667
301601,29932,1.0
301582,301622,2.0
29898,29933,1.75
29909,301623,1.1666666666666667
301603,29934,1.0
301583,301624,2.0
29899,29935,1.75
29912,301625,1.1666666666666667
301604,29936,1.1666666666666667
301591,301626,1.75
29897,29937,2.0
29908,301627,1.5
301605,29938,1.1666666666666667
301593,301628,1.75
29900,29939,2.0
29910,301629,1.5
29918,29940,1.1666666666666667
29928,301630,0.5833333333333334
301609,29941,1.1666666666666667
301596,301631,1.75
29902,29942,2.0
29911,301632,1.5
29904,29943,2.0
29913,301633,1.5
301612,29944,1.1666666666666667
301588,301634,2.3333333333333335
29917,29945,1.5
29927,301635,1.0
301613,29946,1.1666666666666667
301589,301636,2.3333333333333335
297496,29947,716.4333333333333
26158,301637,691.3
29925,29948,1.1666666666666667
29936,301638,0.5833333333333334
29920,29949,1.5
29930,301639,1.0
29926,29950,1.1666666666666667
29938,301640,0.5833333333333334
29921,29951,1.5
29932,301641,1.0
301608,29952,1.75
301618,301642,1.1666666666666667
29929,29953,1.1666666666666667
29941,301643,0.5833333333333334
29924,29954,1.5
29934,301644,1.0
301627,29955,1.0
301607,301645,2.0
29922,29956,1.75
301599,301646,2.3333333333333335
301621,29957,1.3
281479,301647,2179.4333333333334
29923,29958,1.75
301602,301648,2.3333333333333335
301629,29959,1.0
301610,301649,2.0
29914,29960,2.3333333333333335
301615,301650,1.75
29915,29961,2.3333333333333335
301616,301651,1.75
301632,29962,1.0
301611,301652,2.0
301630,29963,1.1666666666666667
29952,301653,0.5833333333333334
301633,29964,1.0
301614,301654,2.0
29919,29965,2.3333333333333335
301619,301655,1.75
29937,29966,1.5
301617,301656,2.0
29931,29967,1.7666666666666666
29947,301657,1.0
29933,29968,1.75
29944,301658,1.1666666666666667
29939,29969,1.5
301620,301659,2.0
29935,29970,1.75
29946,301660,1.1666666666666667
29942,29971,1.5
301622,301661,2.0
29948,29972,1.1666666666666667
29960,301662,0.5833333333333334
29950,29973,1.1666666666666667
29961,301663,0.5833333333333334
29943,29974,1.5
301624,301664,2.0
29940,29975,1.75
301642,301665,1.1666666666666667
29945,29976,1.5
29955,301666,1.0
29953,29977,1.1666666666666667
29965,301667,0.5833333333333334
301647,29978,1.0
301637,301668,1.5333333333333334
29949,29979,1.5
29959,301669,1.0
29956,29980,1.1666666666666667
301623,301670,2.3333333333333335
29958,29981,1.1666666666666667
301625,301671,2.3333333333333335
29951,29982,1.5
29962,301672,1.0
301650,29983,1.1666666666666667
301626,301673,2.3333333333333335
29954,29984,1.5
29964,301674,1.0
301651,29985,1.1666666666666667
301628,301675,2.3333333333333335
29975,29986,0.5833333333333334
301653,301676,1.1666666666666667
29966,29987,1.0
301635,301677,2.0
29957,29988,1.4833333333333334
301657,301678,1.0166666666666666
301655,29989,1.1666666666666667
301631,301679,2.3333333333333335
29969,29990,1.0
301639,301680,2.0
301634,29991,2.3333333333333335
301646,301681,1.75
29971,29992,1.0
301641,301682,2.0
301636,29993,2.3333333333333335
301648,301683,1.75
29974,29994,1.0
301644,301684,2.0
29972,29995,1.1666666666666667
301638,301685,2.3333333333333335
301663,29996,1.1666666666666667
301675,301686,0.5833333333333334
301645,29997,2.0
301656,301687,1.5
301668,29998,0.9666666666666667
29967,301688,1.5
29963,29999,1.75
301665,301689,1.1666666666666667
301643,30000,2.3333333333333335
301667,301690,1.1666666666666667
301649,30001,2.0
301659,301691,1.5
301652,30002,2.0
301661,301692,1.5
29968,30003,1.75
29980,301693,1.1666666666666667
301654,30004,2.0
301664,301694,1.5
29970,30005,1.75
29981,301695,1.1666666666666667
29983,30006,1.1666666666666667
301673,301696,1.1666666666666667
29976,30007,1.5
29987,301697,1.0
301678,30008,1.0166666666666666
29978,301698,1.5
29973,30009,1.75
301640,301699,2.9166666666666665
29979,30010,1.5
29990,301700,1.0
29986,30011,1.1666666666666667
29999,301701,0.5833333333333334
29982,30012,1.5
29992,301702,1.0
29989,30013,1.1666666666666667
301679,301703,1.1666666666666667
29984,30014,1.5
29994,301704,1.0
301658,30015,2.3333333333333335
301681,301705,1.1666666666666667
301666,30016,2.0
301687,301706,1.0
301660,30017,2.3333333333333335
301683,301707,1.1666666666666667
29998,30018,1.0
29988,301708,1.4833333333333334
301288,30019,472.23333333333335
296468,301709,1065.9666666666667
300009,30020,528.9166666666666
297806,301710,696.9166666666666
301669,30021,2.0
