node1,node2,weight
400111,128421,0.0
400112,128422,0.0
400113,128423,0.0
400114,128424,0.0
400115,128425,0.0
400116,128426,0.0
400117,128427,0.0
400118,128428,0.0
400119,128429,0.0
400120,128430,0.0
400121,128431,0.0
400122,128432,0.0
400123,128433,0.0
400124,128434,0.0
400125,128435,0.0
400126,128436,0.0
400127,128437,0.0
400128,128438,0.0
400129,128439,0.0
400130,128440,0.0
400131,128441,0.0
400132,128442,0.0
400133,128443,0.0
400134,128444,0.0
400135,128445,0.0
400136,128446,0.0
400137,128447,0.0
400138,128448,0.0
400139,128449,0.0
400140,128450,0.0
400141,128451,0.0
400142,128452,0.0
400143,128453,0.0
400144,128454,0.0
400145,128455,0.0
400146,128456,0.0
400147,128457,0.0
400148,128458,0.0
400149,128459,0.0
400150,128460,0.0
400151,128461,0.0
400152,128462,0.0
400153,128463,0.0
400154,128464,0.0
400155,128465,0.0
400156,128466,0.0
400157,128467,0.0
400158,128468,0.0
400159,128469,0.0
400160,128470,0.0
400161,128471,0.0
400162,128472,0.0
400163,128473,0.0
400164,128474,0.0
400165,128475,0.0
400166,128476,0.0
400167,128477,0.0
400168,128478,0.0
400169,128479,0.0
400170,128480,0.0
400171,128481,0.0
400172,128482,0.0
400173,128483,0.0
400174,128484,0.0
400175,128485,0.0
400176,128486,0.0
400177,128487,0.0
400178,128488,0.0
400179,128489,0.0
400180,128490,0.0
400181,128491,0.0
400182,128492,0.0
400183,128493,0.0
400184,128494,0.0
400185,128495,0.0
400186,128496,0.0
400187,128497,0.0
400188,128498,0.0
400189,128499,0.0
400190,128500,0.0
400191,128501,0.0
400192,128502,0.0
400193,128503,0.0
400194,128504,0.0
400195,128505,0.0
400196,128506,0.0
400197,128507,0.0
400198,128508,0.0
400199,128509,0.0
400200,128510,0.0
400201,128511,0.0
400202,128512,0.0
400203,128513,0.0
400204,128514,0.0
400205,128515,0.0
400206,128516,0.0
400207,128517,0.0
400208,128518,0.0
400209,128519,0.0
400210,128520,0.0
400211,128521,0.0
400212,128522,0.0
400213,128523,0.0
400214,128524,0.0
400215,128525,0.0
400216,128526,0.0
400217,128527,0.0
400218,128528,0.0
400219,128529,0.0
400220,128530,0.0
400221,128531,0.0
400222,128532,0.0
400223,128533,0.0
400224,128534,0.0
400225,128535,0.0
400226,128536,0.0
400227,128537,0.0
400228,128538,0.0
400229,128539,0.0
400230,128540,0.0
400231,128541,0.0
400232,128542,0.0
400233,128543,0.0
400234,128544,0.0
400235,128545,0.0
400236,128546,0.0
400237,128547,0.0
400238,128548,0.0
400239,128549,0.0
400240,128550,0.0
400241,128551,0.0
400242,128552,0.0
400243,128553,0.0
400244,128554,0.0
400245,128555,0.0
400246,128556,0.0
400247,128557,0.0
400248,128558,0.0
400249,128559,0.0
400250,128560,0.0
400251,128561,0.0
400252,128562,0.0
400253,128563,0.0
400254,128564,0.0
400255,128565,0.0
400256,128566,0.0
400257,128567,0.0
400258,128568,0.0
400259,128569,0.0
400260,128570,0.0
400261,128571,0.0
400262,128572,0.0
400263,128573,0.0
400264,128574,0.0
400265,128575,0.0
400266,128576,0.0
400267,128577,0.0
400268,128578,0.0
400269,128579,0.0
400270,128580,0.0
400271,128581,0.0
400272,128582,0.0
400273,128583,0.0
400274,128584,0.0
400275,128585,0.0
400276,128586,0.0
400277,128587,0.0
400278,128588,0.0
400279,128589,0.0
400280,128590,0.0
400281,128591,0.0
400282,128592,0.0
400283,128593,0.0
400284,128594,0.0
400285,128595,0.0
400286,128596,0.0
400287,128597,0.0
400288,128598,0.0
400289,128599,0.0
400290,128600,0.0
400291,128601,0.0
400292,128602,0.0
400293,128603,0.0
400294,128604,0.0
400295,128605,0.0
400296,128606,0.0
400297,128607,0.0
400298,128608,0.0
400299,128609,0.0
400300,128610,0.0
400301,128611,0.0
400302,128612,0.0
400303,128613,0.0
400304,128614,0.0
400305,128615,0.0
400306,128616,0.0
400307,128617,0.0
400308,128618,0.0
400309,128619,0.0
400310,128620,0.0
400311,128621,0.0
400312,128622,0.0
400313,128623,0.0
400314,128624,0.0
400315,128625,0.0
400316,128626,0.0
400317,128627,0.0
400318,128628,0.0
400319,128629,0.0
400320,128630,0.0
400321,128631,0.0
400322,128632,0.0
400323,128633,0.0
400324,128634,0.0
400325,128635,0.0
400326,128636,0.0
400327,128637,0.0
400328,128638,0.0
400329,128639,0.0
400330,128640,0.0
400331,128641,0.0
400332,128642,0.0
400333,128643,0.0
400334,128644,0.0
400335,128645,0.0
400336,128646,0.0
400337,128647,0.0
400338,128648,0.0
400339,128649,0.0
400340,128650,0.0
400341,128651,0.0
400342,128652,0.0
400343,128653,0.0
400344,128654,0.0
400345,128655,0.0
400346,128656,0.0
400347,128657,0.0
400348,128658,0.0
400349,128659,0.0
400350,128660,0.0
400351,128661,0.0
400352,128662,0.0
400353,128663,0.0
400354,128664,0.0
400355,128665,0.0
400356,128666,0.0
400357,128667,0.0
400358,128668,0.0
400359,128669,0.0
400360,128670,0.0
400361,128671,0.0
400362,128672,0.0
400363,128673,0.0
400364,128674,0.0
400365,128675,0.0
400366,128676,0.0
400367,128677,0.0
400368,128678,0.0
400369,128679,0.0
400370,128680,0.0
400371,128681,0.0
400372,128682,0.0
400373,128683,0.0
400374,128684,0.0
400375,128685,0.0
400376,128686,0.0
400377,128687,0.0
400378,128688,0.0
400379,128689,0.0
400380,128690,0.0
400381,128691,0.0
400382,128692,0.0
400383,128693,0.0
400384,128694,0.0
400385,128695,0.0
400386,128696,0.0
400387,128697,0.0
400388,128698,0.0
400389,128699,0.0
400390,128700,0.0
400391,128701,0.0
400392,128702,0.0
400393,128703,0.0
400394,128704,0.0
400395,128705,0.0
400396,128706,0.0
400397,128707,0.0
400398,128708,0.0
400399,128709,0.0
400400,128710,0.0
400401,128711,0.0
400402,128712,0.0
400403,128713,0.0
400404,128714,0.0
400405,128715,0.0
400406,128716,0.0
400407,128717,0.0
400408,128718,0.0
400409,128719,0.0
400410,128720,0.0
400411,128721,0.0
400412,128722,0.0
400413,128723,0.0
400414,128724,0.0
400415,128725,0.0
400416,128726,0.0
400417,128727,0.0
400418,128728,0.0
400419,128729,0.0
400420,128730,0.0
400421,128731,0.0
400422,128732,0.0
400423,128733,0.0
400424,128734,0.0
400425,128735,0.0
400426,128736,0.0
400427,128737,0.0
400428,128738,0.0
400429,128739,0.0
400430,128740,0.0
400431,128741,0.0
400432,128742,0.0
400433,128743,0.0
400434,128744,0.0
400435,128745,0.0
400436,128746,0.0
400437,128747,0.0
400438,128748,0.0
400439,128749,0.0
400440,128750,0.0
400441,128751,0.0
400442,128752,0.0
400443,128753,0.0
400444,128754,0.0
400445,128755,0.0
400446,128756,0.0
400447,128757,0.0
400448,128758,0.0
400449,128759,0.0
400450,128760,0.0
400451,128761,0.0
400452,128762,0.0
400453,128763,0.0
400454,128764,0.0
400455,128765,0.0
400456,128766,0.0
400457,128767,0.0
400458,128768,0.0
400459,128769,0.0
400460,128770,0.0
400461,128771,0.0
400462,128772,0.0
400463,128773,0.0
400464,128774,0.0
400465,128775,0.0
400466,128776,0.0
400467,128777,0.0
400468,128778,0.0
400469,128779,0.0
400470,128780,0.0
400471,128781,0.0
400472,128782,0.0
400473,128783,0.0
400474,128784,0.0
400475,128785,0.0
400476,128786,0.0
400477,128787,0.0
400478,128788,0.0
400479,128789,0.0
400480,128790,0.0
400481,128791,0.0
400482,128792,0.0
400483,128793,0.0
400484,128794,0.0
400485,128795,0.0
400486,128796,0.0
400487,128797,0.0
400488,128798,0.0
400489,128799,0.0
400490,128800,0.0
400491,128801,0.0
400492,128802,0.0
400493,128803,0.0
400494,128804,0.0
400495,128805,0.0
400496,128806,0.0
400497,128807,0.0
400498,128808,0.0
400499,128809,0.0
400500,128810,0.0
400501,128811,0.0
400502,128812,0.0
400503,128813,0.0
400504,128814,0.0
400505,128815,0.0
400506,128816,0.0
400507,128817,0.0
400508,128818,0.0
400509,128819,0.0
400510,128820,0.0
400511,128821,0.0
400512,128822,0.0
400513,128823,0.0
400514,128824,0.0
400515,128825,0.0
400516,128826,0.0
400517,128827,0.0
400518,128828,0.0
400519,128829,0.0
400520,128830,0.0
400521,128831,0.0
400522,128832,0.0
400523,128833,0.0
400524,128834,0.0
400525,128835,0.0
400526,128836,0.0
400527,128837,0.0
400528,128838,0.0
400529,128839,0.0
400530,128840,0.0
400531,128841,0.0
400532,128842,0.0
400533,128843,0.0
400534,128844,0.0
400535,128845,0.0
400536,128846,0.0
400537,128847,0.0
400538,128848,0.0
400539,128849,0.0
400540,128850,0.0
400541,128851,0.0
400542,128852,0.0
400543,128853,0.0
400544,128854,0.0
400545,128855,0.0
400546,128856,0.0
400547,128857,0.0
400548,128858,0.0
400549,128859,0.0
400550,128860,0.0
400551,128861,0.0
400552,128862,0.0
400553,128863,0.0
400554,128864,0.0
400555,128865,0.0
400556,128866,0.0
400557,128867,0.0
400558,128868,0.0
400559,128869,0.0
400560,128870,0.0
400561,128871,0.0
400562,128872,0.0
400563,128873,0.0
400564,128874,0.0
400565,128875,0.0
400566,128876,0.0
400567,128877,0.0
400568,128878,0.0
400569,128879,0.0
400570,128880,0.0
400571,128881,0.0
400572,128882,0.0
400573,128883,0.0
400574,128884,0.0
400575,128885,0.0
400576,128886,0.0
400577,128887,0.0
400578,128888,0.0
400579,128889,0.0
400580,128890,0.0
400581,128891,0.0
400582,128892,0.0
400583,128893,0.0
400584,128894,0.0
400585,128895,0.0
400586,128896,0.0
400587,128897,0.0
400588,128898,0.0
400589,128899,0.0
400590,128900,0.0
400591,128901,0.0
400592,128902,0.0
400593,128903,0.0
400594,128904,0.0
400595,128905,0.0
400596,128906,0.0
400597,128907,0.0
400598,128908,0.0
400599,128909,0.0
400600,128910,0.0
400601,128911,0.0
400602,128912,0.0
400603,128913,0.0
400604,128914,0.0
400605,128915,0.0
400606,128916,0.0
400607,128917,0.0
400608,128918,0.0
400609,128919,0.0
400610,128920,0.0
400611,128921,0.0
400612,128922,0.0
400613,128923,0.0
400614,128924,0.0
400615,128925,0.0
400616,128926,0.0
400617,128927,0.0
400618,128928,0.0
400619,128929,0.0
400620,128930,0.0
400621,128931,0.0
400622,128932,0.0
400623,128933,0.0
400624,128934,0.0
400625,128935,0.0
400626,128936,0.0
400627,128937,0.0
400628,128938,0.0
400629,128939,0.0
400630,128940,0.0
400631,128941,0.0
400632,128942,0.0
400633,128943,0.0
400634,128944,0.0
400635,128945,0.0
400636,128946,0.0
400637,128947,0.0
400638,128948,0.0
400639,128949,0.0
400640,128950,0.0
400641,128951,0.0
400642,128952,0.0
400643,128953,0.0
400644,128954,0.0
400645,128955,0.0
400646,128956,0.0
400647,128957,0.0
400648,128958,0.0
400649,128959,0.0
400650,128960,0.0
400651,128961,0.0
400652,128962,0.0
400653,128963,0.0
400654,128964,0.0
400655,128965,0.0
400656,128966,0.0
400657,128967,0.0
400658,128968,0.0
400659,128969,0.0
400660,128970,0.0
400661,128971,0.0
400662,128972,0.0
400663,128973,0.0
400664,128974,0.0
400665,128975,0.0
400666,128976,0.0
400667,128977,0.0
400668,128978,0.0
400669,128979,0.0
400670,128980,0.0
400671,128981,0.0
400672,128982,0.0
400673,128983,0.0
400674,128984,0.0
400675,128985,0.0
400676,128986,0.0
400677,128987,0.0
400678,128988,0.0
400679,128989,0.0
400680,128990,0.0
400681,128991,0.0
400682,128992,0.0
400683,128993,0.0
400684,128994,0.0
400685,128995,0.0
400686,128996,0.0
400687,128997,0.0
400688,128998,0.0
400689,128999,0.0
400690,129000,0.0
400691,129001,0.0
400692,129002,0.0
400693,129003,0.0
400694,129004,0.0
400695,129005,0.0
400696,129006,0.0
400697,129007,0.0
400698,129008,0.0
400699,129009,0.0
400700,129010,0.0
400701,129011,0.0
400702,129012,0.0
400703,129013,0.0
400704,129014,0.0
400705,129015,0.0
400706,129016,0.0
400707,129017,0.0
400708,129018,0.0
400709,129019,0.0
400710,129020,0.0
400711,129021,0.0
400712,129022,0.0
400713,129023,0.0
400714,129024,0.0
400715,129025,0.0
400716,129026,0.0
400717,129027,0.0
400718,129028,0.0
400719,129029,0.0
400720,129030,0.0
400721,129031,0.0
400722,129032,0.0
400723,129033,0.0
400724,129034,0.0
400725,129035,0.0
400726,129036,0.0
400727,129037,0.0
400728,129038,0.0
400729,129039,0.0
400730,129040,0.0
400731,129041,0.0
400732,129042,0.0
400733,129043,0.0
400734,129044,0.0
400735,129045,0.0
400736,129046,0.0
400737,129047,0.0
400738,129048,0.0
400739,129049,0.0
400740,129050,0.0
400741,129051,0.0
400742,129052,0.0
400743,129053,0.0
400744,129054,0.0
400745,129055,0.0
400746,129056,0.0
400747,129057,0.0
400748,129058,0.0
400749,129059,0.0
400750,129060,0.0
400751,129061,0.0
400752,129062,0.0
400753,129063,0.0
400754,129064,0.0
400755,129065,0.0
400756,129066,0.0
400757,129067,0.0
400758,129068,0.0
400759,129069,0.0
400760,129070,0.0
400761,129071,0.0
400762,129072,0.0
400763,129073,0.0
400764,129074,0.0
400765,129075,0.0
400766,129076,0.0
400767,129077,0.0
400768,129078,0.0
400769,129079,0.0
400770,129080,0.0
400771,129081,0.0
400772,129082,0.0
400773,129083,0.0
400774,129084,0.0
400775,129085,0.0
400776,129086,0.0
400777,129087,0.0
400778,129088,0.0
400779,129089,0.0
400780,129090,0.0
400781,129091,0.0
400782,129092,0.0
400783,129093,0.0
400784,129094,0.0
400785,129095,0.0
400786,129096,0.0
400787,129097,0.0
400788,129098,0.0
400789,129099,0.0
400790,129100,0.0
400791,129101,0.0
400792,129102,0.0
400793,129103,0.0
400794,129104,0.0
400795,129105,0.0
400796,129106,0.0
400797,129107,0.0
400798,129108,0.0
400799,129109,0.0
400800,129110,0.0
400801,129111,0.0
400802,129112,0.0
400803,129113,0.0
400804,129114,0.0
400805,129115,0.0
400806,129116,0.0
400807,129117,0.0
400808,129118,0.0
400809,129119,0.0
400810,129120,0.0
400811,129121,0.0
400812,129122,0.0
400813,129123,0.0
400814,129124,0.0
400815,129125,0.0
400816,129126,0.0
400817,129127,0.0
400818,129128,0.0
400819,129129,0.0
400820,129130,0.0
400821,129131,0.0
400822,129132,0.0
400823,129133,0.0
400824,129134,0.0
400825,129135,0.0
400826,129136,0.0
400827,129137,0.0
400828,129138,0.0
400829,129139,0.0
400830,129140,0.0
400831,129141,0.0
400832,129142,0.0
400833,129143,0.0
400834,129144,0.0
400835,129145,0.0
400836,129146,0.0
400837,129147,0.0
400838,129148,0.0
400839,129149,0.0
400840,129150,0.0
400841,129151,0.0
400842,129152,0.0
400843,129153,0.0
400844,129154,0.0
400845,129155,0.0
400846,129156,0.0
400847,129157,0.0
400848,129158,0.0
400849,129159,0.0
400850,129160,0.0
400851,129161,0.0
400852,129162,0.0
400853,129163,0.0
400854,129164,0.0
400855,129165,0.0
400856,129166,0.0
400857,129167,0.0
400858,129168,0.0
400859,129169,0.0
400860,129170,0.0
400861,129171,0.0
400862,129172,0.0
400863,129173,0.0
400864,129174,0.0
400865,129175,0.0
400866,129176,0.0
400867,129177,0.0
400868,129178,0.0
400869,129179,0.0
400870,129180,0.0
400871,129181,0.0
400872,129182,0.0
400873,129183,0.0
400874,129184,0.0
400875,129185,0.0
400876,129186,0.0
400877,129187,0.0
400878,129188,0.0
400879,129189,0.0
400880,129190,0.0
400881,129191,0.0
400882,129192,0.0
400883,129193,0.0
400884,129194,0.0
400885,129195,0.0
400886,129196,0.0
400887,129197,0.0
400888,129198,0.0
400889,129199,0.0
400890,129200,0.0
400891,129201,0.0
400892,129202,0.0
400893,129203,0.0
400894,129204,0.0
400895,129205,0.0
400896,129206,0.0
400897,129207,0.0
400898,129208,0.0
400899,129209,0.0
400900,129210,0.0
400901,129211,0.0
400902,129212,0.0
400903,129213,0.0
400904,129214,0.0
400905,129215,0.0
400906,129216,0.0
400907,129217,0.0
400908,129218,0.0
400909,129219,0.0
400910,129220,0.0
400911,129221,0.0
400912,129222,0.0
400913,129223,0.0
400914,129224,0.0
400915,129225,0.0
400916,129226,0.0
400917,129227,0.0
400918,129228,0.0
400919,129229,0.0
400920,129230,0.0
400921,129231,0.0
400922,129232,0.0
400923,129233,0.0
400924,129234,0.0
400925,129235,0.0
400926,129236,0.0
400927,129237,0.0
400928,129238,0.0
400929,129239,0.0
400930,129240,0.0
400931,129241,0.0
400932,129242,0.0
400933,129243,0.0
400934,129244,0.0
400935,129245,0.0
400936,129246,0.0
400937,129247,0.0
400938,129248,0.0
400939,129249,0.0
400940,129250,0.0
400941,129251,0.0
400942,129252,0.0
400943,129253,0.0
400944,129254,0.0
400945,129255,0.0
400946,129256,0.0
400947,129257,0.0
400948,129258,0.0
400949,129259,0.0
400950,129260,0.0
400951,129261,0.0
400952,129262,0.0
400953,129263,0.0
400954,129264,0.0
400955,129265,0.0
400956,129266,0.0
400957,129267,0.0
400958,129268,0.0
400959,129269,0.0
400960,129270,0.0
400961,129271,0.0
400962,129272,0.0
400963,129273,0.0
400964,129274,0.0
400965,129275,0.0
400966,129276,0.0
400967,129277,0.0
400968,129278,0.0
400969,129279,0.0
400970,129280,0.0
400971,129281,0.0
400972,129282,0.0
400973,129283,0.0
400974,129284,0.0
400975,129285,0.0
400976,129286,0.0
400977,129287,0.0
400978,129288,0.0
400979,129289,0.0
400980,129290,0.0
400981,129291,0.0
400982,129292,0.0
400983,129293,0.0
400984,129294,0.0
400985,129295,0.0
400986,129296,0.0
400987,129297,0.0
400988,129298,0.0
400989,129299,0.0
400990,129300,0.0
400991,129301,0.0
400992,129302,0.0
400993,129303,0.0
400994,129304,0.0
400995,129305,0.0
400996,129306,0.0
400997,129307,0.0
400998,129308,0.0
400999,129309,0.0
401000,129310,0.0
401001,129311,0.0
401002,129312,0.0
401003,129313,0.0
401004,129314,0.0
401005,129315,0.0
401006,129316,0.0
401007,129317,0.0
401008,129318,0.0
401009,129319,0.0
401010,129320,0.0
401011,129321,0.0
401012,129322,0.0
401013,129323,0.0
401014,129324,0.0
401015,129325,0.0
401016,129326,0.0
401017,129327,0.0
401018,129328,0.0
401019,129329,0.0
401020,129330,0.0
401021,129331,0.0
401022,129332,0.0
401023,129333,0.0
401024,129334,0.0
401025,129335,0.0
401026,129336,0.0
401027,129337,0.0
401028,129338,0.0
401029,129339,0.0
401030,129340,0.0
401031,129341,0.0
401032,129342,0.0
401033,129343,0.0
401034,129344,0.0
401035,129345,0.0
401036,129346,0.0
401037,129347,0.0
401038,129348,0.0
401039,129349,0.0
401040,129350,0.0
401041,129351,0.0
401042,129352,0.0
401043,129353,0.0
401044,129354,0.0
401045,129355,0.0
401046,129356,0.0
401047,129357,0.0
401048,129358,0.0
401049,129359,0.0
401050,129360,0.0
401051,129361,0.0
401052,129362,0.0
401053,129363,0.0
401054,129364,0.0
401055,129365,0.0
401056,129366,0.0
401057,129367,0.0
401058,129368,0.0
401059,129369,0.0
401060,129370,0.0
401061,129371,0.0
401062,129372,0.0
401063,129373,0.0
401064,129374,0.0
401065,129375,0.0
401066,129376,0.0
401067,129377,0.0
401068,129378,0.0
401069,129379,0.0
401070,129380,0.0
401071,129381,0.0
401072,129382,0.0
401073,129383,0.0
401074,129384,0.0
401075,129385,0.0
401076,129386,0.0
401077,129387,0.0
401078,129388,0.0
401079,129389,0.0
401080,129390,0.0
401081,129391,0.0
401082,129392,0.0
401083,129393,0.0
401084,129394,0.0
401085,129395,0.0
401086,129396,0.0
401087,129397,0.0
401088,129398,0.0
401089,129399,0.0
401090,129400,0.0
401091,129401,0.0
401092,129402,0.0
401093,129403,0.0
401094,129404,0.0
401095,129405,0.0
401096,129406,0.0
401097,129407,0.0
401098,129408,0.0
401099,129409,0.0
401100,129410,0.0
401101,129411,0.0
401102,129412,0.0
401103,129413,0.0
401104,129414,0.0
401105,129415,0.0
401106,129416,0.0
401107,129417,0.0
401108,129418,0.0
401109,129419,0.0
401110,129420,0.0
401111,129421,0.0
401112,129422,0.0
401113,129423,0.0
401114,129424,0.0
401115,129425,0.0
401116,129426,0.0
401117,129427,0.0
401118,129428,0.0
401119,129429,0.0
401120,129430,0.0
401121,129431,0.0
401122,129432,0.0
401123,129433,0.0
401124,129434,0.0
401125,129435,0.0
401126,129436,0.0
401127,129437,0.0
401128,129438,0.0
401129,129439,0.0
401130,129440,0.0
401131,129441,0.0
401132,129442,0.0
401133,129443,0.0
401134,129444,0.0
401135,129445,0.0
401136,129446,0.0
401137,129447,0.0
401138,129448,0.0
401139,129449,0.0
401140,129450,0.0
401141,129451,0.0
401142,129452,0.0
401143,129453,0.0
401144,129454,0.0
401145,129455,0.0
401146,129456,0.0
401147,129457,0.0
401148,129458,0.0
401149,129459,0.0
401150,129460,0.0
401151,129461,0.0
401152,129462,0.0
401153,129463,0.0
401154,129464,0.0
401155,129465,0.0
401156,129466,0.0
401157,129467,0.0
401158,129468,0.0
401159,129469,0.0
401160,129470,0.0
401161,129471,0.0
401162,129472,0.0
401163,129473,0.0
401164,129474,0.0
401165,129475,0.0
401166,129476,0.0
401167,129477,0.0
401168,129478,0.0
401169,129479,0.0
401170,129480,0.0
401171,129481,0.0
401172,129482,0.0
401173,129483,0.0
401174,129484,0.0
401175,129485,0.0
401176,129486,0.0
401177,129487,0.0
401178,129488,0.0
401179,129489,0.0
401180,129490,0.0
401181,129491,0.0
401182,129492,0.0
401183,129493,0.0
401184,129494,0.0
401185,129495,0.0
401186,129496,0.0
401187,129497,0.0
401188,129498,0.0
401189,129499,0.0
401190,129500,0.0
401191,129501,0.0
401192,129502,0.0
401193,129503,0.0
401194,129504,0.0
401195,129505,0.0
401196,129506,0.0
401197,129507,0.0
401198,129508,0.0
401199,129509,0.0
401200,129510,0.0
401201,129511,0.0
401202,129512,0.0
401203,129513,0.0
401204,129514,0.0
401205,129515,0.0
401206,129516,0.0
401207,129517,0.0
401208,129518,0.0
401209,129519,0.0
401210,129520,0.0
401211,129521,0.0
401212,129522,0.0
401213,129523,0.0
401214,129524,0.0
401215,129525,0.0
401216,129526,0.0
401217,129527,0.0
401218,129528,0.0
401219,129529,0.0
401220,129530,0.0
401221,129531,0.0
401222,129532,0.0
401223,129533,0.0
401224,129534,0.0
401225,129535,0.0
401226,129536,0.0
401227,129537,0.0
401228,129538,0.0
401229,129539,0.0
401230,129540,0.0
401231,129541,0.0
401232,129542,0.0
401233,129543,0.0
401234,129544,0.0
401235,129545,0.0
401236,129546,0.0
401237,129547,0.0
401238,129548,0.0
401239,129549,0.0
401240,129550,0.0
401241,129551,0.0
401242,129552,0.0
401243,129553,0.0
401244,129554,0.0
401245,129555,0.0
401246,129556,0.0
401247,129557,0.0
401248,129558,0.0
401249,129559,0.0
401250,129560,0.0
401251,129561,0.0
401252,129562,0.0
401253,129563,0.0
401254,129564,0.0
401255,129565,0.0
401256,129566,0.0
401257,129567,0.0
401258,129568,0.0
401259,129569,0.0
401260,129570,0.0
401261,129571,0.0
401262,129572,0.0
401263,129573,0.0
401264,129574,0.0
401265,129575,0.0
401266,129576,0.0
401267,129577,0.0
401268,129578,0.0
401269,129579,0.0
401270,129580,0.0
401271,129581,0.0
401272,129582,0.0
401273,129583,0.0
401274,129584,0.0
401275,129585,0.0
401276,129586,0.0
401277,129587,0.0
401278,129588,0.0
401279,129589,0.0
401280,129590,0.0
401281,129591,0.0
401282,129592,0.0
401283,129593,0.0
401284,129594,0.0
401285,129595,0.0
401286,129596,0.0
401287,129597,0.0
401288,129598,0.0
401289,129599,0.0
401290,129600,0.0
401291,129601,0.0
401292,129602,0.0
401293,129603,0.0
401294,129604,0.0
401295,129605,0.0
401296,129606,0.0
401297,129607,0.0
401298,129608,0.0
401299,129609,0.0
401300,129610,0.0
401301,129611,0.0
401302,129612,0.0
401303,129613,0.0
401304,129614,0.0
401305,129615,0.0
401306,129616,0.0
401307,129617,0.0
401308,129618,0.0
401309,129619,0.0
401310,129620,0.0
401311,129621,0.0
401312,129622,0.0
401313,129623,0.0
401314,129624,0.0
401315,129625,0.0
401316,129626,0.0
401317,129627,0.0
401318,129628,0.0
401319,129629,0.0
401320,129630,0.0
401321,129631,0.0
401322,129632,0.0
401323,129633,0.0
401324,129634,0.0
401325,129635,0.0
401326,129636,0.0
401327,129637,0.0
401328,129638,0.0
401329,129639,0.0
401330,129640,0.0
401331,129641,0.0
401332,129642,0.0
401333,129643,0.0
401334,129644,0.0
401335,129645,0.0
401336,129646,0.0
401337,129647,0.0
401338,129648,0.0
401339,129649,0.0
401340,129650,0.0
401341,129651,0.0
401342,129652,0.0
401343,129653,0.0
401344,129654,0.0
401345,129655,0.0
401346,129656,0.0
401347,129657,0.0
401348,129658,0.0
401349,129659,0.0
401350,129660,0.0
401351,129661,0.0
401352,129662,0.0
401353,129663,0.0
401354,129664,0.0
401355,129665,0.0
401356,129666,0.0
401357,129667,0.0
401358,129668,0.0
401359,129669,0.0
401360,129670,0.0
401361,129671,0.0
401362,129672,0.0
401363,129673,0.0
401364,129674,0.0
401365,129675,0.0
401366,129676,0.0
401367,129677,0.0
401368,129678,0.0
401369,129679,0.0
401370,129680,0.0
401371,129681,0.0
401372,129682,0.0
401373,129683,0.0
401374,129684,0.0
401375,129685,0.0
401376,129686,0.0
401377,129687,0.0
401378,129688,0.0
401379,129689,0.0
401380,129690,0.0
401381,129691,0.0
401382,129692,0.0
401383,129693,0.0
401384,129694,0.0
401385,129695,0.0
401386,129696,0.0
401387,129697,0.0
401388,129698,0.0
401389,129699,0.0
401390,129700,0.0
401391,129701,0.0
401392,129702,0.0
401393,129703,0.0
401394,129704,0.0
401395,129705,0.0
401396,129706,0.0
401397,129707,0.0
