node1,node2,weight
100154,371844,0.0
100155,371845,0.0
100156,371846,0.0
100157,371847,0.0
100158,371848,0.0
100159,371849,0.0
100160,371850,0.0
100161,371851,0.0
100162,371852,0.0
100163,371853,0.0
100164,371854,0.0
100165,371855,0.0
100166,371856,0.0
100167,371857,0.0
100168,371858,0.0
100169,371859,0.0
100170,371860,0.0
100171,371861,0.0
100172,371862,0.0
100173,371863,0.0
100174,371864,0.0
100175,371865,0.0
100176,371866,0.0
100177,371867,0.0
100178,371868,0.0
100179,371869,0.0
100180,371870,0.0
100181,371871,0.0
100182,371872,0.0
100183,371873,0.0
100184,371874,0.0
100185,371875,0.0
100186,371876,0.0
100187,371877,0.0
100188,371878,0.0
100189,371879,0.0
100190,371880,0.0
100191,371881,0.0
100192,371882,0.0
100193,371883,0.0
100194,371884,0.0
100195,371885,0.0
100196,371886,0.0
100197,371887,0.0
100198,371888,0.0
100199,371889,0.0
100200,371890,0.0
100201,371891,0.0
100202,371892,0.0
100203,371893,0.0
100204,371894,0.0
100205,371895,0.0
100206,371896,0.0
100207,371897,0.0
100208,371898,0.0
100209,371899,0.0
100210,371900,0.0
100211,371901,0.0
100212,371902,0.0
100213,371903,0.0
100214,371904,0.0
100215,371905,0.0
100216,371906,0.0
100217,371907,0.0
100218,371908,0.0
100219,371909,0.0
100220,371910,0.0
100221,371911,0.0
100222,371912,0.0
100223,371913,0.0
100224,371914,0.0
100225,371915,0.0
100226,371916,0.0
100227,371917,0.0
100228,371918,0.0
100229,371919,0.0
100230,371920,0.0
100231,371921,0.0
100232,371922,0.0
100233,371923,0.0
100234,371924,0.0
100235,371925,0.0
100236,371926,0.0
100237,371927,0.0
100238,371928,0.0
100239,371929,0.0
100240,371930,0.0
100241,371931,0.0
100242,371932,0.0
100243,371933,0.0
100244,371934,0.0
100245,371935,0.0
100246,371936,0.0
100247,371937,0.0
100248,371938,0.0
100249,371939,0.0
100250,371940,0.0
100251,371941,0.0
100252,371942,0.0
100253,371943,0.0
100254,371944,0.0
100255,371945,0.0
100256,371946,0.0
100257,371947,0.0
100258,371948,0.0
100259,371949,0.0
100260,371950,0.0
100261,371951,0.0
100262,371952,0.0
100263,371953,0.0
100264,371954,0.0
100265,371955,0.0
100266,371956,0.0
100267,371957,0.0
100268,371958,0.0
100269,371959,0.0
100270,371960,0.0
100271,371961,0.0
100272,371962,0.0
100273,371963,0.0
100274,371964,0.0
100275,371965,0.0
100276,371966,0.0
100277,371967,0.0
100278,371968,0.0
100279,371969,0.0
100280,371970,0.0
100281,371971,0.0
100282,371972,0.0
100283,371973,0.0
100284,371974,0.0
100285,371975,0.0
100286,371976,0.0
100287,371977,0.0
100288,371978,0.0
100289,371979,0.0
100290,371980,0.0
100291,371981,0.0
100292,371982,0.0
100293,371983,0.0
100294,371984,0.0
100295,371985,0.0
100296,371986,0.0
100297,371987,0.0
100298,371988,0.0
100299,371989,0.0
100300,371990,0.0
100301,371991,0.0
100302,371992,0.0
100303,371993,0.0
100304,371994,0.0
100305,371995,0.0
100306,371996,0.0
100307,371997,0.0
100308,371998,0.0
100309,371999,0.0
100310,372000,0.0
100311,372001,0.0
100312,372002,0.0
100313,372003,0.0
100314,372004,0.0
100315,372005,0.0
100316,372006,0.0
100317,372007,0.0
100318,372008,0.0
100319,372009,0.0
100320,372010,0.0
100321,372011,0.0
100322,372012,0.0
100323,372013,0.0
100324,372014,0.0
100325,372015,0.0
100326,372016,0.0
100327,372017,0.0
100328,372018,0.0
100329,372019,0.0
100330,372020,0.0
100331,372021,0.0
100332,372022,0.0
100333,372023,0.0
100334,372024,0.0
100335,372025,0.0
100336,372026,0.0
100337,372027,0.0
100338,372028,0.0
100339,372029,0.0
100340,372030,0.0
100341,372031,0.0
100342,372032,0.0
100343,372033,0.0
100344,372034,0.0
100345,372035,0.0
100346,372036,0.0
100347,372037,0.0
100348,372038,0.0
100349,372039,0.0
100350,372040,0.0
100351,372041,0.0
100352,372042,0.0
100353,372043,0.0
100354,372044,0.0
100355,372045,0.0
100356,372046,0.0
100357,372047,0.0
100358,372048,0.0
100359,372049,0.0
100360,372050,0.0
100361,372051,0.0
100362,372052,0.0
100363,372053,0.0
100364,372054,0.0
100365,372055,0.0
100366,372056,0.0
100367,372057,0.0
100368,372058,0.0
100369,372059,0.0
100370,372060,0.0
100371,372061,0.0
100372,372062,0.0
100373,372063,0.0
100374,372064,0.0
100375,372065,0.0
100376,372066,0.0
100377,372067,0.0
100378,372068,0.0
100379,372069,0.0
100380,372070,0.0
100381,372071,0.0
100382,372072,0.0
100383,372073,0.0
100384,372074,0.0
100385,372075,0.0
100386,372076,0.0
100387,372077,0.0
100388,372078,0.0
100389,372079,0.0
100390,372080,0.0
100391,372081,0.0
100392,372082,0.0
100393,372083,0.0
100394,372084,0.0
100395,372085,0.0
100396,372086,0.0
100397,372087,0.0
100398,372088,0.0
100399,372089,0.0
100400,372090,0.0
100401,372091,0.0
100402,372092,0.0
100403,372093,0.0
100404,372094,0.0
100405,372095,0.0
100406,372096,0.0
100407,372097,0.0
100408,372098,0.0
100409,372099,0.0
100410,372100,0.0
100411,372101,0.0
100412,372102,0.0
100413,372103,0.0
100414,372104,0.0
100415,372105,0.0
100416,372106,0.0
100417,372107,0.0
100418,372108,0.0
100419,372109,0.0
100420,372110,0.0
100421,372111,0.0
100422,372112,0.0
100423,372113,0.0
100424,372114,0.0
100425,372115,0.0
100426,372116,0.0
100427,372117,0.0
100428,372118,0.0
100429,372119,0.0
100430,372120,0.0
100431,372121,0.0
100432,372122,0.0
100433,372123,0.0
100434,372124,0.0
100435,372125,0.0
100436,372126,0.0
100437,372127,0.0
100438,372128,0.0
100439,372129,0.0
100440,372130,0.0
100441,372131,0.0
100442,372132,0.0
100443,372133,0.0
100444,372134,0.0
100445,372135,0.0
100446,372136,0.0
100447,372137,0.0
100448,372138,0.0
100449,372139,0.0
100450,372140,0.0
100451,372141,0.0
100452,372142,0.0
100453,372143,0.0
100454,372144,0.0
100455,372145,0.0
100456,372146,0.0
100457,372147,0.0
100458,372148,0.0
100459,372149,0.0
100460,372150,0.0
100461,372151,0.0
100462,372152,0.0
100463,372153,0.0
100464,372154,0.0
100465,372155,0.0
100466,372156,0.0
100467,372157,0.0
100468,372158,0.0
100469,372159,0.0
100470,372160,0.0
100471,372161,0.0
100472,372162,0.0
100473,372163,0.0
100474,372164,0.0
100475,372165,0.0
100476,372166,0.0
100477,372167,0.0
100478,372168,0.0
100479,372169,0.0
100480,372170,0.0
100481,372171,0.0
100482,372172,0.0
100483,372173,0.0
100484,372174,0.0
100485,372175,0.0
100486,372176,0.0
100487,372177,0.0
100488,372178,0.0
100489,372179,0.0
100490,372180,0.0
100491,372181,0.0
100492,372182,0.0
100493,372183,0.0
100494,372184,0.0
100495,372185,0.0
100496,372186,0.0
100497,372187,0.0
100498,372188,0.0
100499,372189,0.0
100500,372190,0.0
100501,372191,0.0
100502,372192,0.0
100503,372193,0.0
100504,372194,0.0
100505,372195,0.0
100506,372196,0.0
100507,372197,0.0
100508,372198,0.0
100509,372199,0.0
100510,372200,0.0
100511,372201,0.0
100512,372202,0.0
100513,372203,0.0
100514,372204,0.0
100515,372205,0.0
100516,372206,0.0
100517,372207,0.0
100518,372208,0.0
100519,372209,0.0
100520,372210,0.0
100521,372211,0.0
100522,372212,0.0
100523,372213,0.0
100524,372214,0.0
100525,372215,0.0
100526,372216,0.0
100527,372217,0.0
100528,372218,0.0
100529,372219,0.0
100530,372220,0.0
100531,372221,0.0
100532,372222,0.0
100533,372223,0.0
100534,372224,0.0
100535,372225,0.0
100536,372226,0.0
100537,372227,0.0
100538,372228,0.0
100539,372229,0.0
100540,372230,0.0
100541,372231,0.0
100542,372232,0.0
100543,372233,0.0
100544,372234,0.0
100545,372235,0.0
100546,372236,0.0
100547,372237,0.0
100548,372238,0.0
100549,372239,0.0
100550,372240,0.0
100551,372241,0.0
100552,372242,0.0
100553,372243,0.0
100554,372244,0.0
100555,372245,0.0
100556,372246,0.0
100557,372247,0.0
100558,372248,0.0
100559,372249,0.0
100560,372250,0.0
100561,372251,0.0
100562,372252,0.0
100563,372253,0.0
100564,372254,0.0
100565,372255,0.0
100566,372256,0.0
100567,372257,0.0
100568,372258,0.0
100569,372259,0.0
100570,372260,0.0
100571,372261,0.0
100572,372262,0.0
100573,372263,0.0
100574,372264,0.0
100575,372265,0.0
100576,372266,0.0
100577,372267,0.0
100578,372268,0.0
100579,372269,0.0
100580,372270,0.0
100581,372271,0.0
100582,372272,0.0
100583,372273,0.0
100584,372274,0.0
100585,372275,0.0
100586,372276,0.0
100587,372277,0.0
100588,372278,0.0
100589,372279,0.0
100590,372280,0.0
100591,372281,0.0
100592,372282,0.0
100593,372283,0.0
100594,372284,0.0
100595,372285,0.0
100596,372286,0.0
100597,372287,0.0
100598,372288,0.0
100599,372289,0.0
100600,372290,0.0
100601,372291,0.0
100602,372292,0.0
100603,372293,0.0
100604,372294,0.0
100605,372295,0.0
100606,372296,0.0
100607,372297,0.0
100608,372298,0.0
100609,372299,0.0
100610,372300,0.0
100611,372301,0.0
100612,372302,0.0
100613,372303,0.0
100614,372304,0.0
100615,372305,0.0
100616,372306,0.0
100617,372307,0.0
100618,372308,0.0
100619,372309,0.0
100620,372310,0.0
100621,372311,0.0
100622,372312,0.0
100623,372313,0.0
100624,372314,0.0
100625,372315,0.0
100626,372316,0.0
100627,372317,0.0
100628,372318,0.0
100629,372319,0.0
100630,372320,0.0
100631,372321,0.0
100632,372322,0.0
100633,372323,0.0
100634,372324,0.0
100635,372325,0.0
100636,372326,0.0
100637,372327,0.0
100638,372328,0.0
100639,372329,0.0
100640,372330,0.0
100641,372331,0.0
100642,372332,0.0
100643,372333,0.0
100644,372334,0.0
100645,372335,0.0
100646,372336,0.0
100647,372337,0.0
100648,372338,0.0
100649,372339,0.0
100650,372340,0.0
100651,372341,0.0
100652,372342,0.0
100653,372343,0.0
100654,372344,0.0
100655,372345,0.0
100656,372346,0.0
100657,372347,0.0
100658,372348,0.0
100659,372349,0.0
100660,372350,0.0
100661,372351,0.0
100662,372352,0.0
100663,372353,0.0
100664,372354,0.0
100665,372355,0.0
100666,372356,0.0
100667,372357,0.0
100668,372358,0.0
100669,372359,0.0
100670,372360,0.0
100671,372361,0.0
100672,372362,0.0
100673,372363,0.0
100674,372364,0.0
100675,372365,0.0
100676,372366,0.0
100677,372367,0.0
100678,372368,0.0
100679,372369,0.0
100680,372370,0.0
100681,372371,0.0
100682,372372,0.0
100683,372373,0.0
100684,372374,0.0
100685,372375,0.0
100686,372376,0.0
100687,372377,0.0
100688,372378,0.0
100689,372379,0.0
100690,372380,0.0
100691,372381,0.0
100692,372382,0.0
100693,372383,0.0
100694,372384,0.0
100695,372385,0.0
100696,372386,0.0
100697,372387,0.0
100698,372388,0.0
100699,372389,0.0
100700,372390,0.0
100701,372391,0.0
100702,372392,0.0
100703,372393,0.0
100704,372394,0.0
100705,372395,0.0
100706,372396,0.0
100707,372397,0.0
100708,372398,0.0
100709,372399,0.0
100710,372400,0.0
100711,372401,0.0
100712,372402,0.0
100713,372403,0.0
100714,372404,0.0
100715,372405,0.0
100716,372406,0.0
100717,372407,0.0
100718,372408,0.0
100719,372409,0.0
100720,372410,0.0
100721,372411,0.0
100722,372412,0.0
100723,372413,0.0
100724,372414,0.0
100725,372415,0.0
100726,372416,0.0
100727,372417,0.0
100728,372418,0.0
100729,372419,0.0
100730,372420,0.0
100731,372421,0.0
100732,372422,0.0
100733,372423,0.0
100734,372424,0.0
100735,372425,0.0
100736,372426,0.0
100737,372427,0.0
100738,372428,0.0
100739,372429,0.0
100740,372430,0.0
100741,372431,0.0
100742,372432,0.0
100743,372433,0.0
100744,372434,0.0
100745,372435,0.0
100746,372436,0.0
100747,372437,0.0
100748,372438,0.0
100749,372439,0.0
100750,372440,0.0
100751,372441,0.0
100752,372442,0.0
100753,372443,0.0
100754,372444,0.0
100755,372445,0.0
100756,372446,0.0
100757,372447,0.0
100758,372448,0.0
100759,372449,0.0
100760,372450,0.0
100761,372451,0.0
100762,372452,0.0
100763,372453,0.0
100764,372454,0.0
100765,372455,0.0
100766,372456,0.0
100767,372457,0.0
100768,372458,0.0
100769,372459,0.0
100770,372460,0.0
100771,372461,0.0
100772,372462,0.0
100773,372463,0.0
100774,372464,0.0
100775,372465,0.0
100776,372466,0.0
100777,372467,0.0
100778,372468,0.0
100779,372469,0.0
100780,372470,0.0
100781,372471,0.0
100782,372472,0.0
100783,372473,0.0
100784,372474,0.0
100785,372475,0.0
100786,372476,0.0
100787,372477,0.0
100788,372478,0.0
100789,372479,0.0
100790,372480,0.0
100791,372481,0.0
100792,372482,0.0
100793,372483,0.0
100794,372484,0.0
100795,372485,0.0
100796,372486,0.0
100797,372487,0.0
100798,372488,0.0
100799,372489,0.0
100800,372490,0.0
100801,372491,0.0
100802,372492,0.0
100803,372493,0.0
100804,372494,0.0
100805,372495,0.0
100806,372496,0.0
100807,372497,0.0
100808,372498,0.0
100809,372499,0.0
100810,372500,0.0
100811,372501,0.0
100812,372502,0.0
100813,372503,0.0
100814,372504,0.0
100815,372505,0.0
100816,372506,0.0
100817,372507,0.0
100818,372508,0.0
100819,372509,0.0
100820,372510,0.0
100821,372511,0.0
100822,372512,0.0
100823,372513,0.0
100824,372514,0.0
100825,372515,0.0
100826,372516,0.0
100827,372517,0.0
100828,372518,0.0
100829,372519,0.0
100830,372520,0.0
100831,372521,0.0
100832,372522,0.0
100833,372523,0.0
100834,372524,0.0
100835,372525,0.0
100836,372526,0.0
100837,372527,0.0
100838,372528,0.0
100839,372529,0.0
100840,372530,0.0
100841,372531,0.0
100842,372532,0.0
100843,372533,0.0
100844,372534,0.0
100845,372535,0.0
100846,372536,0.0
100847,372537,0.0
100848,372538,0.0
100849,372539,0.0
100850,372540,0.0
100851,372541,0.0
100852,372542,0.0
100853,372543,0.0
100854,372544,0.0
100855,372545,0.0
100856,372546,0.0
100857,372547,0.0
100858,372548,0.0
100859,372549,0.0
100860,372550,0.0
100861,372551,0.0
100862,372552,0.0
100863,372553,0.0
100864,372554,0.0
100865,372555,0.0
100866,372556,0.0
100867,372557,0.0
100868,372558,0.0
100869,372559,0.0
100870,372560,0.0
100871,372561,0.0
100872,372562,0.0
100873,372563,0.0
100874,372564,0.0
100875,372565,0.0
100876,372566,0.0
100877,372567,0.0
100878,372568,0.0
100879,372569,0.0
100880,372570,0.0
100881,372571,0.0
100882,372572,0.0
100883,372573,0.0
100884,372574,0.0
100885,372575,0.0
100886,372576,0.0
100887,372577,0.0
100888,372578,0.0
100889,372579,0.0
100890,372580,0.0
100891,372581,0.0
100892,372582,0.0
100893,372583,0.0
100894,372584,0.0
100895,372585,0.0
100896,372586,0.0
100897,372587,0.0
100898,372588,0.0
100899,372589,0.0
100900,372590,0.0
100901,372591,0.0
100902,372592,0.0
100903,372593,0.0
100904,372594,0.0
100905,372595,0.0
100906,372596,0.0
100907,372597,0.0
100908,372598,0.0
100909,372599,0.0
100910,372600,0.0
100911,372601,0.0
100912,372602,0.0
100913,372603,0.0
100914,372604,0.0
100915,372605,0.0
100916,372606,0.0
100917,372607,0.0
100918,372608,0.0
100919,372609,0.0
100920,372610,0.0
100921,372611,0.0
100922,372612,0.0
100923,372613,0.0
100924,372614,0.0
100925,372615,0.0
100926,372616,0.0
100927,372617,0.0
100928,372618,0.0
100929,372619,0.0
100930,372620,0.0
100931,372621,0.0
100932,372622,0.0
100933,372623,0.0
100934,372624,0.0
100935,372625,0.0
100936,372626,0.0
100937,372627,0.0
100938,372628,0.0
100939,372629,0.0
100940,372630,0.0
100941,372631,0.0
100942,372632,0.0
100943,372633,0.0
100944,372634,0.0
100945,372635,0.0
100946,372636,0.0
100947,372637,0.0
100948,372638,0.0
100949,372639,0.0
100950,372640,0.0
100951,372641,0.0
100952,372642,0.0
100953,372643,0.0
100954,372644,0.0
100955,372645,0.0
100956,372646,0.0
100957,372647,0.0
100958,372648,0.0
100959,372649,0.0
100960,372650,0.0
100961,372651,0.0
100962,372652,0.0
100963,372653,0.0
100964,372654,0.0
100965,372655,0.0
100966,372656,0.0
100967,372657,0.0
100968,372658,0.0
100969,372659,0.0
100970,372660,0.0
100971,372661,0.0
100972,372662,0.0
100973,372663,0.0
100974,372664,0.0
100975,372665,0.0
100976,372666,0.0
100977,372667,0.0
100978,372668,0.0
100979,372669,0.0
100980,372670,0.0
100981,372671,0.0
100982,372672,0.0
100983,372673,0.0
100984,372674,0.0
100985,372675,0.0
100986,372676,0.0
100987,372677,0.0
100988,372678,0.0
100989,372679,0.0
100990,372680,0.0
100991,372681,0.0
100992,372682,0.0
100993,372683,0.0
100994,372684,0.0
100995,372685,0.0
100996,372686,0.0
100997,372687,0.0
100998,372688,0.0
100999,372689,0.0
101000,372690,0.0
101001,372691,0.0
101002,372692,0.0
101003,372693,0.0
101004,372694,0.0
101005,372695,0.0
101006,372696,0.0
101007,372697,0.0
101008,372698,0.0
101009,372699,0.0
101010,372700,0.0
101011,372701,0.0
101012,372702,0.0
101013,372703,0.0
101014,372704,0.0
101015,372705,0.0
101016,372706,0.0
101017,372707,0.0
101018,372708,0.0
101019,372709,0.0
101020,372710,0.0
101021,372711,0.0
101022,372712,0.0
101023,372713,0.0
101024,372714,0.0
101025,372715,0.0
101026,372716,0.0
101027,372717,0.0
101028,372718,0.0
101029,372719,0.0
101030,372720,0.0
101031,372721,0.0
101032,372722,0.0
101033,372723,0.0
101034,372724,0.0
101035,372725,0.0
101036,372726,0.0
101037,372727,0.0
101038,372728,0.0
101039,372729,0.0
101040,372730,0.0
101041,372731,0.0
101042,372732,0.0
101043,372733,0.0
101044,372734,0.0
101045,372735,0.0
101046,372736,0.0
101047,372737,0.0
101048,372738,0.0
101049,372739,0.0
101050,372740,0.0
101051,372741,0.0
101052,372742,0.0
101053,372743,0.0
101054,372744,0.0
101055,372745,0.0
101056,372746,0.0
101057,372747,0.0
101058,372748,0.0
101059,372749,0.0
101060,372750,0.0
101061,372751,0.0
101062,372752,0.0
101063,372753,0.0
101064,372754,0.0
101065,372755,0.0
101066,372756,0.0
101067,372757,0.0
101068,372758,0.0
101069,372759,0.0
101070,372760,0.0
101071,372761,0.0
101072,372762,0.0
101073,372763,0.0
101074,372764,0.0
101075,372765,0.0
101076,372766,0.0
101077,372767,0.0
101078,372768,0.0
101079,372769,0.0
101080,372770,0.0
101081,372771,0.0
101082,372772,0.0
101083,372773,0.0
101084,372774,0.0
101085,372775,0.0
101086,372776,0.0
101087,372777,0.0
101088,372778,0.0
101089,372779,0.0
101090,372780,0.0
101091,372781,0.0
101092,372782,0.0
101093,372783,0.0
101094,372784,0.0
101095,372785,0.0
101096,372786,0.0
101097,372787,0.0
101098,372788,0.0
101099,372789,0.0
101100,372790,0.0
101101,372791,0.0
101102,372792,0.0
101103,372793,0.0
101104,372794,0.0
101105,372795,0.0
101106,372796,0.0
101107,372797,0.0
101108,372798,0.0
101109,372799,0.0
101110,372800,0.0
101111,372801,0.0
101112,372802,0.0
101113,372803,0.0
101114,372804,0.0
101115,372805,0.0
101116,372806,0.0
101117,372807,0.0
101118,372808,0.0
101119,372809,0.0
101120,372810,0.0
101121,372811,0.0
101122,372812,0.0
101123,372813,0.0
101124,372814,0.0
101125,372815,0.0
101126,372816,0.0
101127,372817,0.0
101128,372818,0.0
101129,372819,0.0
101130,372820,0.0
101131,372821,0.0
101132,372822,0.0
101133,372823,0.0
101134,372824,0.0
101135,372825,0.0
101136,372826,0.0
101137,372827,0.0
101138,372828,0.0
101139,372829,0.0
101140,372830,0.0
101141,372831,0.0
101142,372832,0.0
101143,372833,0.0
101144,372834,0.0
101145,372835,0.0
101146,372836,0.0
101147,372837,0.0
101148,372838,0.0
101149,372839,0.0
101150,372840,0.0
101151,372841,0.0
101152,372842,0.0
101153,372843,0.0
101154,372844,0.0
101155,372845,0.0
101156,372846,0.0
101157,372847,0.0
101158,372848,0.0
101159,372849,0.0
101160,372850,0.0
101161,372851,0.0
101162,372852,0.0
101163,372853,0.0
101164,372854,0.0
101165,372855,0.0
101166,372856,0.0
101167,372857,0.0
101168,372858,0.0
101169,372859,0.0
101170,372860,0.0
101171,372861,0.0
101172,372862,0.0
101173,372863,0.0
101174,372864,0.0
101175,372865,0.0
101176,372866,0.0
101177,372867,0.0
101178,372868,0.0
101179,372869,0.0
101180,372870,0.0
101181,372871,0.0
101182,372872,0.0
101183,372873,0.0
101184,372874,0.0
101185,372875,0.0
101186,372876,0.0
101187,372877,0.0
101188,372878,0.0
101189,372879,0.0
101190,372880,0.0
101191,372881,0.0
101192,372882,0.0
101193,372883,0.0
101194,372884,0.0
101195,372885,0.0
101196,372886,0.0
101197,372887,0.0
101198,372888,0.0
101199,372889,0.0
101200,372890,0.0
101201,372891,0.0
101202,372892,0.0
101203,372893,0.0
101204,372894,0.0
101205,372895,0.0
101206,372896,0.0
101207,372897,0.0
101208,372898,0.0
101209,372899,0.0
101210,372900,0.0
101211,372901,0.0
101212,372902,0.0
101213,372903,0.0
101214,372904,0.0
101215,372905,0.0
101216,372906,0.0
101217,372907,0.0
101218,372908,0.0
101219,372909,0.0
101220,372910,0.0
101221,372911,0.0
101222,372912,0.0
101223,372913,0.0
101224,372914,0.0
101225,372915,0.0
101226,372916,0.0
101227,372917,0.0
101228,372918,0.0
101229,372919,0.0
101230,372920,0.0
101231,372921,0.0
101232,372922,0.0
101233,372923,0.0
101234,372924,0.0
101235,372925,0.0
101236,372926,0.0
101237,372927,0.0
101238,372928,0.0
101239,372929,0.0
101240,372930,0.0
101241,372931,0.0
101242,372932,0.0
101243,372933,0.0
101244,372934,0.0
101245,372935,0.0
101246,372936,0.0
101247,372937,0.0
101248,372938,0.0
101249,372939,0.0
101250,372940,0.0
101251,372941,0.0
101252,372942,0.0
101253,372943,0.0
101254,372944,0.0
101255,372945,0.0
101256,372946,0.0
101257,372947,0.0
101258,372948,0.0
101259,372949,0.0
101260,372950,0.0
101261,372951,0.0
101262,372952,0.0
101263,372953,0.0
101264,372954,0.0
101265,372955,0.0
101266,372956,0.0
101267,372957,0.0
101268,372958,0.0
101269,372959,0.0
101270,372960,0.0
101271,372961,0.0
101272,372962,0.0
101273,372963,0.0
101274,372964,0.0
101275,372965,0.0
101276,372966,0.0
101277,372967,0.0
101278,372968,0.0
101279,372969,0.0
101280,372970,0.0
101281,372971,0.0
101282,372972,0.0
101283,372973,0.0
101284,372974,0.0
101285,372975,0.0
101286,372976,0.0
101287,372977,0.0
101288,372978,0.0
101289,372979,0.0
101290,372980,0.0
101291,372981,0.0
101292,372982,0.0
101293,372983,0.0
101294,372984,0.0
101295,372985,0.0
101296,372986,0.0
101297,372987,0.0
101298,372988,0.0
101299,372989,0.0
101300,372990,0.0
101301,372991,0.0
101302,372992,0.0
101303,372993,0.0
101304,372994,0.0
101305,372995,0.0
101306,372996,0.0
101307,372997,0.0
101308,372998,0.0
101309,372999,0.0
101310,373000,0.0
101311,373001,0.0
101312,373002,0.0
101313,373003,0.0
101314,373004,0.0
101315,373005,0.0
101316,373006,0.0
101317,373007,0.0
101318,373008,0.0
101319,373009,0.0
101320,373010,0.0
101321,373011,0.0
101322,373012,0.0
101323,373013,0.0
101324,373014,0.0
101325,373015,0.0
101326,373016,0.0
101327,373017,0.0
101328,373018,0.0
101329,373019,0.0
101330,373020,0.0
101331,373021,0.0
101332,373022,0.0
101333,373023,0.0
101334,373024,0.0
101335,373025,0.0
101336,373026,0.0
101337,373027,0.0
101338,373028,0.0
101339,373029,0.0
101340,373030,0.0
101341,373031,0.0
101342,373032,0.0
101343,373033,0.0
101344,373034,0.0
101345,373035,0.0
101346,373036,0.0
101347,373037,0.0
101348,373038,0.0
101349,373039,0.0
101350,373040,0.0
101351,373041,0.0
101352,373042,0.0
101353,373043,0.0
101354,373044,0.0
101355,373045,0.0
101356,373046,0.0
101357,373047,0.0
101358,373048,0.0
101359,373049,0.0
101360,373050,0.0
101361,373051,0.0
101362,373052,0.0
101363,373053,0.0
101364,373054,0.0
101365,373055,0.0
101366,373056,0.0
101367,373057,0.0
101368,373058,0.0
101369,373059,0.0
101370,373060,0.0
101371,373061,0.0
101372,373062,0.0
101373,373063,0.0
101374,373064,0.0
101375,373065,0.0
101376,373066,0.0
101377,373067,0.0
101378,373068,0.0
101379,373069,0.0
101380,373070,0.0
101381,373071,0.0
101382,373072,0.0
101383,373073,0.0
101384,373074,0.0
101385,373075,0.0
101386,373076,0.0
101387,373077,0.0
101388,373078,0.0
101389,373079,0.0
101390,373080,0.0
101391,373081,0.0
101392,373082,0.0
101393,373083,0.0
101394,373084,0.0
101395,373085,0.0
101396,373086,0.0
101397,373087,0.0
